시군구명,어린이집코드,어린이집명,어린이집유형,운영현황,우편번호,상세주소,전화번호,팩스번호,홈페이지주소,보육실수,보육실 면적,놀이터수,CCTV총설치수,보육교직원수,정원,현원,시설 위도(좌표값),시설 경도(좌표값),통학차량운영여부,인가일자,휴지시작일자,휴지종료일자,폐지일자,데이터기준일자,제공서비스,반수-만0세,반수-만1세,반수-만2세,반수-만3세,반수-만4세,반수-만5세,반수-영아혼합(만0~2세),반수-유아혼합(만3~5세),반수-특수장애,반수-총계,아동수-만0세,아동수-만1세,아동수-만2세,아동수-만3세,아동수-만4세,아동수-만5세,아동수-영아혼합(만0~2세),아동수-유아혼합(만3~5세),아동수-특수장애,아동수-총계,근속년수-1년미만,근속년수-1년이상~2년미만,근속년수-2년이상~4년미만,근속년수-4년이상~6년미만,근속년수-6년이상,교직원현황-원장,교직원현황-보육교사,교직원현황-특수교사,교직원현황-치료교사,교직원현황-영양사,교직원현황-간호사,교직원현황-간호조무사,교직원현황-조리원,교직원현황-사무직원,교직원현황-총계,데이터수집일,ADM_CD,ADM_NM,SIGUNGU_CD,SIGUNGU_NM
용산구,11170000098,둥지어린이집,민간,폐지,04356,서울특별시 용산구 효창원로25다길 38 (용문동),02-3275-0984,02-3275-0986,http://cafe.daum.net/doongjikids,6,249,2,0,0,64,0,37.53795781,126.9574242,운영,2003-11-11,,,2017-03-10,2026-04-16,일반,0,3,3,2,0,1,1,3,0,13,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2026-04-16 10:32:25.0,11030590,용문동,11030,용산구
용산구,11170000007,소월어린이집,국공립,정상,04339,서울특별시 용산구 신흥로18길 3-5,02-749-5391,02-792-2203,,5,114,2,11,6,55,15,37.54613603,126.9858175,미운영,2003-09-01,,,,2026-07-01,야간연장형,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,8,7,0,15,25,25,25,0,25,1,4,0,0,0,0,0,1,0,6,2026-07-01 10:32:25.0,11030520,용산2가동,11030,용산구
용산구,11170000053,성심 어린이집,민간,폐지,04362,서울특별시 용산구 원효로25길 16-5 (원효로4가),02-704-3005,02-704-3005,s79156@nate.com,5,55,0,6,0,32,0,37.53291064,126.9534009,운영,2003-08-08,,,2018-03-02,2026-04-16,야간연장형,0,0,1,0,0,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2026-04-16 10:32:25.0,11030570,원효로2동,11030,용산구
용산구,11170000099,리틀썬어린이집,가정,폐지,04381,"서울특별시 용산구 이촌로34길 29 103동 101호(이촌동, 현대한강아파트)",02-711-7847,02-702-7847,,3,60,1,4,0,19,0,37.5231987,126.9582326,미운영,2003-05-07,,,2018-03-02,2026-04-16,일반,0,0,2,1,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2026-04-16 10:32:25.0,11030640,이촌2동,11030,용산구
용산구,11170000079,신태양 어린이집,민간,정상,04300,서울특별시 용산구 만리재로 178 (서계동),02-702-0338,02-3273-1747,,4,95,0,5,11,39,25,37.55399714,126.9660274,미운영,2003-04-21,,,,2026-07-01,일반,3,4,2,0,0,0,7,0,0,16,9,3,10,0,0,0,3,0,0,25,44,0,0,22,33,1,9,0,0,0,0,0,1,0,11,2026-07-01 10:32:25.0,11030710,청파동,11030,용산구
용산구,11170000071,해솔어린이집,가정,폐지,04394,서울특별시 용산구 장문로19길 31,02-790-8137,,,4,99,0,6,0,20,0,37.52636225932999,126.99859719537275,미운영,2003-03-06,,,2026-03-20,2026-04-16,일반,2,1,1,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2026-04-16 10:32:25.0,11030700,보광동,11030,용산구
용산구,11170000076,두툼돌어린이집,민간,폐지,04332,서울특별시 용산구 후암로13길 8 (후암동),02-777-8346,02-777-8349,,4,286,1,4,0,95,0,37.54794647,126.9771764,운영,2003-02-28,,,2023-03-10,2026-04-16,일반,0,0,1,0,0,2,4,5,0,12,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2026-04-16 10:32:25.0,11030510,후암동,11030,용산구
용산구,11170000080,새랑꿈이랑 어린이집,민간,정상,04354,서울특별시 용산구 새창로 70 삼성래미안아파트 단지내 (도원동),02-3273-2992,02-3273-2993,http://cafe.daum.net/serang1004,9,309,1,12,13,117,42,37.5383072,126.9552593,미운영,2003-01-24,,,,2026-07-01,일반,6,3,4,0,0,0,4,2,0,19,7,0,14,0,0,0,9,11,0,41,60,20,10,0,10,1,10,0,0,0,0,0,1,0,13,2026-07-01 10:32:25.0,11030590,용문동,11030,용산구
용산구,11170000052,강변어린이집,민간,폐지,04374,서울특별시 용산구 이촌로 68-1,02-715-8962,02-712-8717,,5,80,0,0,0,39,0,37.52588073,126.9562517,운영,2002-10-18,,,2014-03-31,2026-04-16,일반,0,1,2,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2026-04-16 10:32:25.0,11030640,이촌2동,11030,용산구
용산구,11170000100,효창방과후어린이집,법인?단체등,재개,04317,서울특별시 용산구 효창원로 146-12,070-4713-9433,02-711-3364,www.hyochang.or.kr,1,177,0,1,2,20,20,37.54123427,126.9629821,미운영,2002-08-02,,,,2026-07-01,방과후 전담,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2026-07-01 10:32:25.0,11030580,효창동,11030,용산구
용산구,11170000016,햇살꼬마숲어린이집,가정,폐지,04368,"서울특별시 용산구 원효로 216 109동 104호(신계동, 용산E편한세상)",02-714-3151,,www.littleforest.co.kr/home/singye-dong,4,108,0,5,0,19,0,37.536115494022624,126.96697322674152,미운영,2002-03-19,,,2025-03-01,2026-04-16,일반,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2026-04-16 10:32:25.0,11030720,원효로1동,11030,용산구
용산구,11170000077,새꿈어린이집,국공립,정상,04323,서울특별시 용산구 후암로57길 26 (동자동),02-775-6514,02-775-6655,,5,203,1,8,14,45,41,37.55238518,126.9733573,운영,2002-03-08,,,,2026-07-01,야간연장형,3,2,2,0,0,0,0,1,0,8,8,10,11,0,0,0,0,12,0,41,30,10,30,10,20,1,10,0,0,0,0,0,1,0,14,2026-07-01 10:32:25.0,11030530,남영동,11030,용산구
용산구,11170000073,새날어린이집,민간,정상,04354,서울특별시 용산구 새창로8길 7 삼성래미안아파트 2단지내 관리동1층 (도원동),02-718-6635,02-711-6635,새날어린이집,4,99,0,4,13,31,29,37.53910754817625,126.95548449024952,운영,2002-02-22,,,,2026-07-01,일반,3,2,1,0,0,0,1,0,0,7,8,10,6,0,0,0,5,0,0,29,22,22,44,11,0,1,9,0,0,0,0,0,1,0,13,2026-07-01 10:32:25.0,11030590,용문동,11030,용산구
용산구,11170000026,솔어린이집,국공립,정상,04394,서울특별시 용산구 장문로 95 (보광동),02-797-6858,02-790-6810,,4,370,1,6,10,52,24,37.52630015,127.0001453,미운영,2001-12-10,,,,2026-07-01,야간연장형,1,1,0,0,0,0,3,1,0,6,0,5,0,0,0,0,10,9,0,24,57,14,14,14,0,1,7,0,0,0,0,0,1,0,10,2026-07-01 10:32:25.0,11030700,보광동,11030,용산구
용산구,11170000056,옥스포드어린이집,민간,폐지,04313,서울특별시 용산구 청파동3가 원효로97길 32,02-703-8258,02-703-8257,,5,184,0,10,0,49,0,37.54211666068918,126.96883477872553,운영,2001-11-21,,,2022-06-30,2026-04-16,일반,5,5,3,0,0,0,7,1,0,21,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2026-04-16 10:32:25.0,11030710,청파동,11030,용산구
용산구,11170000092,스타터즈어린이집,민간,폐지,04427,서울특별시 용산구 이촌로 174 동부센트레빌 105,02-749-8247,0504-005-4361,,3,128,1,5,0,48,0,37.52095297,126.9665017,미운영,2001-09-05,,,2024-03-01,2026-04-16,일반,0,2,4,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2026-04-16 10:32:25.0,11030630,이촌1동,11030,용산구
용산구,11170000069,반석어린이집,민간,정상,04312,서울특별시 용산구 효창원로 178 (청파동3가),02-719-9271,02-719-9271,http://cafe.daum.net/peternurser,3,110,0,3,9,32,18,37.54361561,126.9626628,운영,2001-01-02,,,,2026-07-01,일반,0,1,1,0,0,0,4,2,0,8,0,0,0,0,0,0,7,11,0,18,17,50,33,0,0,1,6,0,0,0,0,0,0,0,9,2026-07-01 10:32:25.0,11030710,청파동,11030,용산구
용산구,11170000060,꿈밭어린이집,민간,정상,04423,서울특별시 용산구 이촌로81길 34 꿈밭어린이집,02-792-8645,02-792-8646,,3,258,1,4,9,60,38,37.52000465,126.9786745,미운영,2000-11-22,,,,2026-07-01,일반,0,2,4,0,0,0,0,0,0,6,0,10,28,0,0,0,0,0,0,38,57,29,0,0,14,1,7,0,0,0,0,0,1,0,9,2026-07-01 10:32:25.0,11030630,이촌1동,11030,용산구
용산구,11170000108,사랑꼬마숲어린이집,민간,폐지,04413,서울특별시 용산구 우사단로2가길 42-5,02-798-1620,02-749-1086,,3,112,1,11,0,42,0,37.530059,127.0008555,운영,2000-06-30,,,2023-05-23,2026-04-16,일반,0,0,1,0,0,0,6,1,0,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2026-04-16 10:32:25.0,11030700,보광동,11030,용산구
용산구,11170000055,소망어린이집,민간,폐지,04382,서울특별시 용산구 이태원로2길 18 소망교회 (용산동3가),02-790-9020,02-790-9020,http://club.cyworld.cdm/somang365,1,250,1,5,0,49,0,37.53409042,126.9753212,운영,2000-03-29,,,2017-03-01,2026-04-16,일반,0,3,4,1,1,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2026-04-16 10:32:25.0,11030730,한강로동,11030,용산구
용산구,11170000054,꿈동이어린이집,가정,정상,04423,"서울특별시 용산구 이촌로87길 21 101동 101호(이촌동, 이촌코오롱)",02-795-5475,02-796-5475,,3,144,2,4,8,20,18,37.52000465,126.9786745,미운영,1999-04-30,,,,2026-07-01,일반,3,2,0,0,0,0,0,0,0,5,9,9,0,0,0,0,0,0,0,18,14,0,14,29,43,1,6,0,0,0,0,0,0,0,8,2026-07-01 10:32:25.0,11030630,이촌1동,11030,용산구
용산구,11170000063,효창어린이집,민간,정상,04319,서울특별시 용산구 효창원로69길 14-3 (효창동),02-711-5408,02-3272-5061,,6,238,2,15,13,84,25,37.541564620744175,126.9606908669794,운영,1999-03-02,,,,2026-07-01,일반,3,3,1,0,0,0,6,3,0,16,6,9,4,0,0,0,0,6,0,25,60,10,10,10,10,1,10,0,0,0,0,0,1,0,13,2026-07-01 10:32:25.0,11030580,효창동,11030,용산구
용산구,11170000096,영어린이집,가정,폐지,04421,"서울특별시 용산구 이촌로 201 210동 103호(이촌동, 한가람아파트)",02-793-3165,02-793-1811,,3,111,0,4,0,20,0,37.5215686,126.9703429,미운영,1998-11-20,,,2017-02-01,2026-04-16,일반,0,3,2,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2026-04-16 10:32:25.0,11030630,이촌1동,11030,용산구
용산구,11170000061,청운어린이집,민간,폐지,04306,서울특별시 용산구 효창원로94길 23 (청파동1가),02-715-1657,02-706-1657,www.daum.net/cwkids2009,7,199,1,15,0,64,0,37.54828177,126.9647823,운영,1998-03-03,,,2025-03-01,2026-04-16,야간연장형,1,3,2,0,0,0,2,3,1,12,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2026-04-16 10:32:25.0,11030710,청파동,11030,용산구
용산구,11170000064,다솔어린이집,가정,폐지,04420,서울특별시 용산구 독서당로20길 9-5,02-796-4996,02-796-4996,,4,52,0,0,0,19,0,37.53336377,127.0092735,,1998-02-06,,,2012-03-02,2026-04-16,일반,0,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2026-04-16 10:32:25.0,11030740,한남동,11030,용산구
용산구,11170000066,목화어린이집,민간,폐지,04336,서울특별시 용산구 후암로 4-8 목화어린이집 (후암동),02-777-2788,02-777-5377,,5,100,0,5,0,36,0,37.55153034,126.9779559,운영,1997-09-01,,,2018-03-01,2026-04-16,야간연장형,0,1,1,0,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2026-04-16 10:32:25.0,11030510,후암동,11030,용산구
용산구,11170000051,이태원삼성어린이집,민간,정상,04349,서울특별시 용산구 이태원로27길 34-30,02-3785-2478,02-3785-2477,,4,198,2,23,17,65,46,37.53532514,126.9953858,미운영,1997-04-18,,,,2026-07-01,일반,0,2,2,2,1,0,0,0,0,7,0,10,14,9,13,0,0,0,0,46,20,10,50,10,10,1,10,0,0,1,0,0,2,1,17,2026-07-01 10:32:25.0,11030650,이태원1동,11030,용산구
용산구,11170000081,한강어린이집,민간,폐지,04412,서울특별시 용산구 장문로45마길 6-6,02-796-3136,02-792-6283,,6,208,0,0,0,46,0,37.52921747,127.001713,운영,1997-04-07,,,2015-07-02,2026-04-16,일반,0,1,2,1,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2026-04-16 10:32:25.0,11030700,보광동,11030,용산구
용산구,11170000067,세광어린이집,민간,폐지,04344,서울특별시 용산구 회나무로21길 3 (이태원동,02-797-4248,02-792-0621,,4,170,0,0,0,49,0,37.54006468,126.9905323,미운영,1997-03-07,,,2013-12-02,2026-04-16,일반,0,2,2,1,0,0,1,1,0,7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2026-04-16 10:32:25.0,11030660,이태원2동,11030,용산구
용산구,11170000037,하늘빛어린이집,민간,폐지,04408,서울특별시 용산구 우사단로10길 115 765-23,02-796-1689,02-790-2926,,6,178,0,12,0,49,0,37.53142258,127.0014234,운영,1997-02-11,,,2024-03-01,2026-04-16,일반,0,0,1,1,0,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2026-04-16 10:32:25.0,11030740,한남동,11030,용산구
용산구,11170000033,예다운어린이집,민간,폐지,04330,서울특별시 용산구 두텁바위로69길 3-4,02-757-6655,02-757-6656,ydu43170@hanmail.net,3,85,0,0,0,44,0,37.55132014,126.9808447,운영,1997-02-10,,,2015-06-01,2026-04-16,일반,0,1,1,0,0,0,2,2,0,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2026-04-16 10:32:25.0,11030510,후암동,11030,용산구
용산구,11170000034,햇빛어린이집,법인?단체등,폐지,04306,서울특별시 용산구 효창원로86가길 28 (청파동1가),02-706-1344,02-706-1345,,6,449,1,14,0,84,0,37.54820834,126.9653491,미운영,1997-01-10,,,2026-02-02,2026-04-16,"장애아통합,야간연장형",1,2,1,0,0,0,0,1,2,7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2026-04-16 10:32:25.0,11030710,청파동,11030,용산구
용산구,11170000010,새싹어린이집,국공립,정상,04364,서울특별시 용산구 원효로67길 13 (원효로2가),02-701-7289,02-701-3323,,5,195,1,5,10,52,34,37.53756691,126.9638906,미운영,1997-01-01,,,,2026-07-01,야간연장형,3,2,1,1,0,0,0,1,0,8,9,10,6,0,0,0,0,9,0,34,63,13,25,0,0,1,8,0,0,0,0,0,1,0,10,2026-07-01 10:32:25.0,11030720,원효로1동,11030,용산구
용산구,11170000029,현대브라이트썬어린이집,민간,폐지,04381,서울특별시 용산구 이촌로34길 29 현대한강아파트 내,02-711-7847,02-702-7847,,4,173,0,7,0,39,0,37.5231987,126.9582326,미운영,1996-07-19,,,2018-07-02,2026-04-16,일반,0,0,2,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2026-04-16 10:32:25.0,11030640,이촌2동,11030,용산구
용산구,11170000094,엘지유플러스어린이집,직장,정상,04379,서울특별시 용산구 한강로3가 한강대로 32,070-8277-4119,050-5167-2285,tel. 070-8277-4120,3,103,0,5,7,39,18,37.52384284000428,126.9635283068631,미운영,1996-04-18,,,,2026-07-01,일반,0,3,2,2,0,0,1,0,0,8,0,9,4,5,0,0,0,0,0,18,20,40,40,0,0,1,5,0,0,0,0,0,1,0,7,2026-07-01 10:32:25.0,11030730,한강로동,11030,용산구
용산구,11170000024,남산중앙어린이집,법인?단체등,폐지,04328,서울특별시 용산구 두텁바위로60길 74 남산중앙교회내 (후암동),02-754-9919,,,4,164,0,8,0,49,0,37.54829648,126.9835883,미운영,1996-03-22,,,2025-03-01,2026-04-16,야간연장형,1,1,0,0,0,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2026-04-16 10:32:25.0,11030510,후암동,11030,용산구
용산구,11170000028,사무엘 어린이집,법인?단체등,폐지,04351,서울특별시 용산구 이태원로15길 1 (이태원동),02-796-7470,02-792-7470,,4,253,1,7,0,52,0,37.53458993,126.9902135,미운영,1996-03-07,,,2026-02-28,2026-04-16,야간연장형,0,1,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2026-04-16 10:32:25.0,11030650,이태원1동,11030,용산구
용산구,11170000008,용산교회어린이집,법인?단체등,정상,04316,서울특별시 용산구 원효로1가 백범로77길 36,02-3272-9521,02-3272-9521,,4,135,0,8,9,30,20,37.53982444,126.9655838,미운영,1996-02-28,,,,2026-07-01,야간연장형,3,2,2,0,0,0,5,0,0,12,5,0,6,0,0,0,9,0,0,20,33,50,0,0,17,1,6,0,0,0,0,0,1,0,9,2026-07-01 10:32:25.0,11030720,원효로1동,11030,용산구
용산구,11170000059,상록어린이집,민간,정상,04319,서울특별시 용산구 백범로45길 4 (효창동),02-715-1009,02-715-4008,http://blog.naver.com/sangqum1,8,410,1,13,21,99,68,37.54095702,126.9583035,운영,1995-11-20,,,,2026-07-01,일반,3,3,3,1,1,2,0,0,0,13,4,8,17,15,12,12,0,0,0,68,33,7,27,27,7,1,15,0,0,0,0,0,2,0,21,2026-07-01 10:32:25.0,11030580,효창동,11030,용산구
용산구,11170000065,청록어린이집,민간,폐지,04398,서울특별시 용산구 녹사평대로 66 푸르지오파크타운 1단지 102동 내 어린이집,02-790-8398,02-790-8398,,3,59,0,4,0,22,0,37.52481168,126.9962226,미운영,1995-10-28,,,2021-02-28,2026-04-16,일반,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2026-04-16 10:32:25.0,11030690,서빙고동,11030,용산구
용산구,11170000062,초록별어린이집,민간,폐지,04317,서울특별시 용산구 효창원로64길 32 (효창동),02-3272-5010,02-3272-5061,,1,210,1,0,0,64,0,37.54031286,126.9635357,운영,1995-05-23,,,2016-05-01,2026-04-16,일반,0,2,1,0,1,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2026-04-16 10:32:25.0,11030580,효창동,11030,용산구
용산구,11170000022,도원어린이집,국공립,정상,04356,서울특별시 용산구 효창원로37마길 8 도원어린이집 (용문동),02-701-1284,02-701-1287,,5,160,2,13,17,70,58,37.53825626,126.9585708,미운영,1995-05-01,,,,2026-07-01,야간연장형,3,2,4,0,0,0,0,2,0,11,9,8,25,0,0,0,0,16,0,58,71,7,21,0,0,1,14,0,0,0,0,0,1,0,17,2026-07-01 10:32:25.0,11030590,용문동,11030,용산구
용산구,11170000009,후암어린이집,국공립,정상,04335,서울특별시 용산구 두텁바위로1길 86 (후암동),02-752-7223,02-771-7223,,6,208,2,8,16,86,60,37.54765193,126.9758361,미운영,1995-04-01,,,,2026-07-01,"야간연장형,시간제보육",2,2,2,2,0,0,0,1,0,9,6,10,14,16,0,0,0,14,0,60,15,15,62,8,0,1,13,0,0,0,0,0,1,0,16,2026-07-01 10:32:25.0,11030510,후암동,11030,용산구
용산구,11170000030,영락어린이집,사회복지법인,폐지,04336,서울특별시 용산구 후암로4길 70 (후암동),02-775-2157,02-775-2150,영락어린이집(다음카페),4,153,1,8,0,52,0,37.54843004,126.9813118,미운영,1994-03-15,,,2026-04-10,2026-04-16,장애아통합,0,1,1,0,0,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2026-04-16 10:32:25.0,11030510,후암동,11030,용산구
용산구,11170000039,아가꿈어린이집,가정,폐지,04362,"서울특별시 용산구 원효로25길 14 라동 518호(원효로4가, 풍전)",02-719-2288,02-717-8106,,5,100,0,5,0,20,0,37.53433337,126.95147,미운영,1993-03-28,,,2023-01-31,2026-04-16,"영아전담,야간연장형",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2026-04-16 10:32:25.0,11030570,원효로2동,11030,용산구
용산구,11170000023,해방어린이집,국공립,정상,04338,서울특별시 용산구 소월로20길 43 해방어린이집 (용산동2가),02-795-8450,02-795-8456,,5,180,2,12,15,86,60,37.54428402,126.9851444,미운영,1992-10-01,,,,2026-07-01,야간연장형,2,2,2,1,0,0,0,1,0,8,5,9,14,12,0,0,0,20,0,60,50,17,0,0,33,1,12,0,0,0,0,0,1,0,15,2026-07-01 10:32:25.0,11030520,용산2가동,11030,용산구
용산구,11170000012,절제어린이집,사회복지법인,정상,04324,서울특별시 용산구 후암로57길 57 (동자동),02-771-4937,02-773-4919,http://julje.ukid.kr,3,200,2,14,5,37,11,37.55092073,126.9741571,미운영,1991-10-01,,,,2026-07-01,야간연장형,1,0,1,0,0,0,1,0,0,3,2,0,5,0,0,0,3,0,0,10,67,0,33,0,0,1,3,0,0,0,0,0,1,0,5,2026-07-01 10:32:25.0,11030530,남영동,11030,용산구
용산구,11170000014,원효어린이집,국공립,정상,04363,서울특별시 용산구 원효로41가길 14-19,02-704-2463,02-711-2463,,5,386,1,9,10,89,18,37.53480088,126.9566433,미운영,1989-11-30,,,,2026-07-01,야간연장형,1,3,1,0,0,0,0,0,0,5,3,11,4,0,0,0,0,0,0,18,0,14,71,0,14,1,7,0,0,0,0,0,1,0,10,2026-07-01 10:32:25.0,11030570,원효로2동,11030,용산구
용산구,11170000011,청파어린이집,국공립,정상,04309,서울특별시 용산구 청파로49길 19 (청파동2가),02-716-7998,02-706-6998,http://cafe.naver.com/bestchungpa,5,216,2,11,12,84,33,37.54528251,126.9690391,미운영,1986-12-10,,,,2026-07-01,"장애아통합,야간연장형,시간제보육",0,2,2,0,0,0,1,1,0,6,0,10,11,0,0,0,2,10,0,33,33,22,11,22,11,1,9,0,0,0,0,0,1,0,12,2026-07-01 10:32:25.0,11030710,청파동,11030,용산구
용산구,11170000004,보광 어린이집,국공립,폐지,04415,서울특별시 용산구 보광로12가길 48-4 보광 어린이집 (보광동),02-795-2844,02-797-1486,,6,293,1,8,0,141,0,37.52876568620308,127.00097860075356,미운영,1986-12-03,,,2025-03-01,2026-04-16,"장애아통합,야간연장형",0,1,1,0,0,0,1,2,1,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2026-04-16 10:32:25.0,11030700,보광동,11030,용산구
용산구,11170000027,동빙고어린이집,국공립,정상,04398,서울특별시 용산구 녹사평대로14길 7 (동빙고동),02-795-3935,02-3785-3579,dbg86@hanmail.com,7,341,3,27,28,116,79,37.52357987,126.9939889,운영,1985-12-18,,,,2026-07-01,"장애아통합,야간연장형",3,3,2,1,0,1,1,1,2,14,6,14,11,10,0,14,5,15,4,79,9,14,46,5,27,1,22,0,0,0,0,0,2,0,28,2026-07-01 10:32:25.0,11030690,서빙고동,11030,용산구
용산구,11170000050,만리현어린이집,법인?단체등,폐지,04311,서울특별시 용산구 효창원로93길 24 (효창동),02-716-5211,02-716-5210,,5,316,1,0,0,79,0,37.54818285,126.9619307,미운영,1984-05-04,,,2016-02-02,2026-04-16,야간연장형,0,1,2,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2026-04-16 10:32:25.0,11030580,효창동,11030,용산구
용산구,11170000020,이촌어린이집,국공립,정상,04374,서울특별시 용산구 이촌로14길 11-22,02-713-9920,02-718-9920,ech9920@hanmail.net,7,260,1,11,16,104,47,37.52707429558434,126.95447629581359,미운영,1983-08-30,,,,2026-07-01,"장애아통합,야간연장형",3,7,2,0,0,0,0,0,0,12,6,31,10,0,0,0,0,0,0,47,14,43,14,7,21,1,14,0,0,0,0,0,1,0,16,2026-07-01 10:32:25.0,11030640,이촌2동,11030,용산구
용산구,11170000019,이태원어린이집,국공립,정상,04351,서울특별시 용산구 녹사평대로40나길 38-3,02-798-2592,02-798-2592,,5,127,2,7,12,54,36,37.53627931,126.9888363,미운영,1982-08-16,,,,2026-07-01,야간연장형,0,0,2,1,0,0,3,1,0,7,0,0,7,10,0,0,9,10,0,36,33,22,11,0,33,1,9,0,0,0,0,0,1,0,12,2026-07-01 10:32:25.0,11030660,이태원2동,11030,용산구
용산구,11170000005,서계어린이집,국공립,정상,04300,서울특별시 용산구 청파로93길 25 서계어린이집,02-715-6046,,,6,351,1,12,14,84,53,37.55352595,126.9682985,미운영,1982-08-10,,,,2026-07-01,야간연장형,2,2,1,1,0,0,0,1,0,7,5,10,8,13,0,0,0,17,0,53,27,18,27,0,27,1,11,0,0,0,0,0,1,0,14,2026-07-01 10:32:25.0,11030710,청파동,11030,용산구
용산구,11170000021,용산어린이집,국공립,정상,04386,서울특별시 용산구 한강로2가 한강대로38길 28 용산어린이집,02-795-0432,02-795-0431,,6,282,1,10,18,97,92,37.528142242670505,126.96922807094677,운영,1978-12-16,,,,2026-07-01,야간연장형,0,3,4,2,1,1,0,0,0,11,0,13,26,20,19,14,0,0,0,92,14,14,21,29,21,1,14,0,0,0,0,0,2,0,18,2026-07-01 10:32:25.0,11030730,한강로동,11030,용산구
