상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도,ADM_CD,ADM_NM,SIGUNGU_CD,SIGUNGU_NM
MA010120220809334340,스튜디오아바드,,M1,과학·기술,M112,전문 디자인,M11203,시각 디자인업,M73203,시각 디자인업,11,서울특별시,11170,용산구,11170625,한강로동,1117012500,한강로2가,1117012500100840001,1,대지,84,1,서울특별시 용산구 한강로2가 84-1,111704106435,서울특별시 용산구 한강대로48길,20,,1117012500100840001013077,,서울특별시 용산구 한강대로48길 20,140872,04382,,,,126.971523456738,37.5312873138471,11030730,한강로동,11030,용산구
MA010120220800106476,남산아래,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11170,용산구,11170520,용산2가동,1117010200,용산동2가,1117010200100010527,1,대지,1,527,서울특별시 용산구 용산동2가 1-527,111703102005,서울특별시 용산구 신흥로,94,2,1117010200100010527024791,,서울특별시 용산구 신흥로 94-2,140833,04328,,1,,126.984882016124,37.5456607331357,11030520,용산2가동,11030,용산구
MA010120220803086178,회계법인더함,,M1,과학·기술,M104,회계·세무,M10401,공인회계사,M71201,공인회계사업,11,서울특별시,11170,용산구,11170555,청파동,1117011000,청파동2가,1117011000100710142,1,대지,71,142,서울특별시 용산구 청파동2가 71-142,111704106365,서울특별시 용산구 청파로47길,46,,1117011000100710142020173,,서울특별시 용산구 청파로47길 46,140132,04309,,6,,126.967965098204,37.5449906161323,11030710,청파동,11030,용산구
MA010120220800270061,디직스,,G2,소매,G208,가전·통신 소매,G20801,컴퓨터/소프트웨어 소매업,G47311,컴퓨터 및 주변장치; 소프트웨어 소매업,11,서울특별시,11170,용산구,11170625,한강로동,1117012500,한강로2가,1117012500100150002,1,대지,15,2,서울특별시 용산구 한강로2가 15-2,111703101023,서울특별시 용산구 청파로,125,,1117012500100150002000225,나열,서울특별시 용산구 청파로 125,140746,04370,,2,,126.965435493884,37.5338895821486,11030730,한강로동,11030,용산구
MA010120220810072363,문지스뷰티,,S2,수리·개인,S207,이용·미용,S20703,네일숍,S96119,기타 미용업,11,서울특별시,11170,용산구,11170625,한강로동,1117012500,한강로2가,1117012500104220000,1,대지,422,,서울특별시 용산구 한강로2가 422,111702005005,서울특별시 용산구 한강대로,95,,1117012500103420000013530,래미안용산더센트럴,서울특별시 용산구 한강대로 95,140012,04378,,1,,126.966659672077,37.5288172968287,11030730,한강로동,11030,용산구
MA010120220800284540,소월길밀영,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11170,용산구,11170510,후암동,1117010100,후암동,1117010100102650015,1,대지,265,15,서울특별시 용산구 후암동 265-15,111704106061,서울특별시 용산구 두텁바위로35길,2,,1117010100101650027027665,동,서울특별시 용산구 두텁바위로35길 2,140190,04336,,2,,126.981192687259,37.5470927916058,11030510,후암동,11030,용산구
MA010120220809269008,정원네일,,S2,수리·개인,S207,이용·미용,S20703,네일숍,S96119,기타 미용업,11,서울특별시,11170,용산구,11170570,원효로2동,1117011500,산천동,1117011500102020000,1,대지,202,,서울특별시 용산구 산천동 202,111703102007,서울특별시 용산구 원효로,51,,1117011800101790000018287,,서울특별시 용산구 원효로 51,140040,04359,,1,,126.950070999467,37.5338570557418,11030570,원효로2동,11030,용산구
MA010120220802662208,유니언플레이스한남,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,11,서울특별시,11170,용산구,11170685,한남동,1117013100,한남동,1117013100107370023,1,대지,737,23,서울특별시 용산구 한남동 737-23,111703102009,서울특별시 용산구 이태원로,223,5,1117013100107370023028721,,서울특별시 용산구 이태원로 223-5,140893,04349,,,,126.998393364747,37.5355795009399,11030740,한남동,11030,용산구
MA010120220813588911,스튜디오아름담다,,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11,서울특별시,11170,용산구,11170555,청파동,1117011000,청파동2가,1117011000100640009,1,대지,64,9,서울특별시 용산구 청파동2가 64-9,111704106365,서울특별시 용산구 청파로47길,75,,1117011000100640009020198,,서울특별시 용산구 청파로47길 75,140132,04312,,지,,126.966199893614,37.5448729941594,11030710,청파동,11030,용산구
MA010120220812471291,사이꼬스시,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,11,서울특별시,11170,용산구,11170555,청파동,1117011000,청파동2가,1117011000100920000,1,대지,92,,서울특별시 용산구 청파동2가 92,111703101023,서울특별시 용산구 청파로,289,,1117011000100920000019824,,서울특별시 용산구 청파로 289,140132,04309,,2,,126.97019414736,37.5453786294601,11030710,청파동,11030,용산구
MA010120220800321790,플레이스아이티주,,G2,소매,G209,섬유·의복·신발 소매,G20911,가방 소매업,G47440,가방 및 기타 가죽제품 소매업,11,서울특별시,11170,용산구,11170625,한강로동,1117012800,한강로3가,1117012800100160049,1,대지,16,49,서울특별시 용산구 한강로3가 16-49,111703101023,서울특별시 용산구 청파로,40,,1117012800100160049028621,삼구빌딩,서울특별시 용산구 청파로 40,140712,04373,,,,126.956046033452,37.5318051483732,11030730,한강로동,11030,용산구
MA010120220805125576,정성다방,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11170,용산구,11170530,남영동,1117010700,동자동,1117010700100430021,1,대지,43,21,서울특별시 용산구 동자동 43-21,111702005005,서울특별시 용산구 한강대로,365,,1117010700100430021022998,,서울특별시 용산구 한강대로 365,140821,04320,,,,126.971844124336,37.551046316382,11030530,남영동,11030,용산구
MA010120220808345454,다자인,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,G47129,기타 음ㆍ식료품 위주 종합 소매업,11,서울특별시,11170,용산구,11170510,후암동,1117010100,후암동,1117010100100640001,1,대지,64,1,서울특별시 용산구 후암동 64-1,111704106401,서울특별시 용산구 한강대로104길,85,,1117010100100640001028236,,서울특별시 용산구 한강대로104길 85,140900,04325,,,,126.976914203408,37.5503626577587,11030510,후암동,11030,용산구
MA010120220811677994,테이콘커뮤니케이션즈,,M1,과학·기술,M105,광고,M10501,광고 대행업,M71310,광고 대행업,11,서울특별시,11170,용산구,11170685,한남동,1117013100,한남동,1117013100106650006,1,대지,665,6,서울특별시 용산구 한남동 665-6,111704106038,서울특별시 용산구 대사관로8길,8,,1117013100106650006005375,,서울특별시 용산구 대사관로8길 8,140891,04403,,1,,127.00056570187,37.5336243387039,11030740,한남동,11030,용산구
MA010120220809750786,인셀메틱,,G2,소매,G215,의약·화장품 소매,G21503,화장품 소매업,G47813,화장품; 비누 및 방향제 소매업,11,서울특별시,11170,용산구,11170700,보광동,1117013600,보광동,1117013600103650000,1,대지,365,,서울특별시 용산구 보광동 365,111704106334,서울특별시 용산구 장문로17길,21,,1117013600103650000002497,,서울특별시 용산구 장문로17길 21,140825,04394,,,,126.998054167206,37.526632552247,11030700,보광동,11030,용산구
MA010120220812631906,그믐,,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11,서울특별시,11170,용산구,11170625,한강로동,1117012500,한강로2가,1117012500100740002,1,대지,74,2,서울특별시 용산구 한강로2가 74-2,111704106430,서울특별시 용산구 한강대로40길,33,,1117012500100740002013439,성산빌딩,서울특별시 용산구 한강대로40길 33,140872,04382,,4,,126.971195758394,37.5302510827769,11030730,한강로동,11030,용산구
MA010120220800283163,에어컨가드,,S2,수리·개인,S205,가전제품 수리,S20501,가전제품 수리업,S95310,가전제품 수리업,11,서울특별시,11170,용산구,11170560,원효로1동,1117011200,원효로1가,1117011200100730000,1,대지,73,,서울특별시 용산구 원효로1가 73,111704106261,서울특별시 용산구 원효로83길,26,1,1117011200100730000018595,,서울특별시 용산구 원효로83길 26-1,140846,04316,,,,126.9672880584,37.5406295927421,11030720,원효로1동,11030,용산구
MA010120220805019150,모바일가이드,,G2,소매,G208,가전·통신 소매,G20802,핸드폰 소매업,G47312,통신기기 소매업,11,서울특별시,11170,용산구,11170560,원효로1동,1117011200,원효로1가,1117011200101330003,1,대지,133,3,서울특별시 용산구 원효로1가 133-3,111703005016,서울특별시 용산구 백범로,341,,1117011200101300004000001,리첸시아용산,서울특별시 용산구 백범로 341,140111,04315,,1,,126.967979431184,37.537935791993,11030720,원효로1동,11030,용산구
MA010120220814135273,소아제일약국,,G2,소매,G215,의약·화장품 소매,G21501,약국,G47811,의약품 및 의료용품 소매업,11,서울특별시,11170,용산구,11170555,청파동,1117010800,서계동,1117010800102230018,1,대지,223,18,서울특별시 용산구 서계동 223-18,111703101023,서울특별시 용산구 청파로,383,8,1117010800102230018021095,,서울특별시 용산구 청파로 383-8,140828,04300,,,,126.968493078038,37.5541629229991,11030710,청파동,11030,용산구
MA010120220804896797,크로,,M1,과학·기술,M105,광고,M10501,광고 대행업,M71310,광고 대행업,11,서울특별시,11170,용산구,11170685,한남동,1117013100,한남동,1117013100107370028,1,대지,737,28,서울특별시 용산구 한남동 737-28,111703102009,서울특별시 용산구 이태원로,217,,1117013100107370028005179,현대안성타워,서울특별시 용산구 이태원로 217,140893,04349,,3,,126.997929491053,37.5350749333131,11030740,한남동,11030,용산구
MA010120220800270395,에벤에셀,,G2,소매,G209,섬유·의복·신발 소매,G20911,가방 소매업,G47440,가방 및 기타 가죽제품 소매업,11,서울특별시,11170,용산구,11170650,이태원1동,1117013000,이태원동,1117013000101190025,1,대지,119,25,서울특별시 용산구 이태원동 119-25,111703102009,서울특별시 용산구 이태원로,179,,1117013000101190024009329,해밀톤쇼핑센터,서울특별시 용산구 이태원로 179,140863,04350,,3,,126.993743237978,37.534813495493,11030650,이태원1동,11030,용산구
MA010120220803571699,하나임,,P1,교육,P106,기타 교육,P10625,기타 기술/직업 훈련학원,P85669,기타 기술 및 직업 훈련학원,11,서울특별시,11170,용산구,11170590,용문동,1117012000,도원동,1117012000100080062,1,대지,8,62,서울특별시 용산구 도원동 8-62,111704106131,서울특별시 용산구 새창로12길,14,,1117012000100080062015081,,서울특별시 용산구 새창로12길 14,140832,04356,,1,,126.957399471798,37.5392118695261,11030590,용문동,11030,용산구
MA010120220804983789,존재의집,,P1,교육,P105,일반 교육,P10501,입시·교과학원,P85501,일반 교과학원,11,서울특별시,11170,용산구,11170520,용산2가동,1117010200,용산동2가,1117010200100051500,1,대지,5,1500,서울특별시 용산구 용산동2가 5-1500,111704106178,서울특별시 용산구 소월로30길,53,7,1117010200100051500025844,명칭없음,서울특별시 용산구 소월로30길 53-7,140834,04341,,3,,126.989114344085,37.5443006902902,11030520,용산2가동,11030,용산구
MA010120220800172890,란트,코리아,N1,시설관리·임대,N103,조경·유지,N10301,조경 유지·관리 서비스업,N74300,조경관리 및 유지 서비스업,11,서울특별시,11170,용산구,11170625,한강로동,1117012800,한강로3가,1117012800100400151,1,대지,40,151,서울특별시 용산구 한강로3가 40-151,111704106412,서울특별시 용산구 한강대로15길,9,5,1117012800100400151011991,고려빌딩,서울특별시 용산구 한강대로15길 9-5,140880,04379,,4,,126.963663218528,37.5255728059979,11030730,한강로동,11030,용산구
MA010120220809899158,용문부경농산,,G2,소매,G205,식료품 소매,G20506,채소/과일 소매업,G47215,채소; 과실 및 뿌리작물 소매업,11,서울특별시,11170,용산구,11170590,용문동,1117012100,용문동,1117012100100430007,1,대지,43,7,서울특별시 용산구 용문동 43-7,111704106538,서울특별시 용산구 효창원로42길,38,14,1117012100100430001015857,,서울특별시 용산구 효창원로42길 38-14,140832,04363,,1,,126.960060126251,37.5361043483051,11030590,용문동,11030,용산구
MA010120220809672382,단디자인,,M1,과학·기술,M112,전문 디자인,M11203,시각 디자인업,M73203,시각 디자인업,11,서울특별시,11170,용산구,11170685,한남동,1117013100,한남동,1117013100107370037,1,대지,737,37,서울특별시 용산구 한남동 737-37,111703102009,서울특별시 용산구 이태원로,211,,1117013100107370037005740,한남빌딩,서울특별시 용산구 이태원로 211,140893,04349,,7,,126.997273267127,37.5349938299154,11030740,한남동,11030,용산구
MA010120220805302376,크럼블,,I2,음식,I210,기타 간이,I21099,그 외 기타 간이 음식점,I56199,간이 음식 포장 판매 전문점,11,서울특별시,11170,용산구,11170510,후암동,1117010100,후암동,1117010100100430014,1,대지,43,14,서울특별시 용산구 후암동 43-14,111703102002,서울특별시 용산구 두텁바위로,147,,1117010100100430014026418,티엠타운,서울특별시 용산구 두텁바위로 147,140899,04330,,1,,126.980874713841,37.5514896135744,11030510,후암동,11030,용산구
MA010120220800271100,수상한집,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11170,용산구,11170640,이촌2동,1117012900,이촌동,1117012900102030002,1,대지,203,2,서울특별시 용산구 이촌동 203-2,111703102008,서울특별시 용산구 이촌로,62,,1117012900102030002010967,,서울특별시 용산구 이촌로 62,140909,04374,,,,126.955755074288,37.5263900200728,11030640,이촌2동,11030,용산구
