상가업소번호,상호명,지점명,상권업종대분류명,지번주소,도로명주소,경도,위도,ADM_CD,ADM_NM,SIGUNGU_CD,SIGUNGU_NM
MA010120220803778528,스쿨룩스성동,,소매,서울특별시 성동구 행당동 232-1,서울특별시 성동구 왕십리로 286,127.0366704,37.55999089,11040560,행당1동,11040,성동구
MA010120220802835618,리브나,,음식,서울특별시 성동구 성수동1가 276-14,서울특별시 성동구 뚝섬로 366-46,127.0508381,37.53966812,11040650,성수1가1동,11040,성동구
MA010120220813950544,퀸즈베이커리옥수점,,음식,서울특별시 성동구 옥수동 191-3,서울특별시 성동구 한림말길 56,127.0173687,37.54095721,11040730,옥수동,11040,성동구
MA010120220805988478,맞짱PC,,예술·스포츠,서울특별시 성동구 송정동 68-53,서울특별시 성동구 동일로 187,127.0674341,37.54893109,11040690,송정동,11040,성동구
MA010120220812179331,로사필라테스,,교육,서울특별시 성동구 용답동 5-3,서울특별시 성동구 천호대로 328,127.055914,37.56400178,11040700,용답동,11040,성동구
MA010120220808152247,인썸블루,,시설관리·임대,서울특별시 성동구 성수동2가 280-6,서울특별시 성동구 아차산로17길 49,127.0652821,37.54676089,11040680,성수2가3동,11040,성동구
MA010120220812653721,1004파트너스,,과학·기술,서울특별시 성동구 성수동2가 273-19,서울특별시 성동구 연무장13길 9,127.0582177,37.54258395,11040680,성수2가3동,11040,성동구
MA010120220806559522,엔츠건축사사무소,,과학·기술,서울특별시 성동구 하왕십리동 258,서울특별시 성동구 청계천로 494,127.03217,37.56960583,11040710,왕십리도선동,11040,성동구
MA010120220809885336,지에스25서울숲,푸르지오점,소매,서울특별시 성동구 금호동4가 235,서울특별시 성동구 금호로 17,127.0240805,37.5468846,11040620,금호4가동,11040,성동구
MA010120220812036184,파흐트스튜디오,,과학·기술,서울특별시 성동구 성수동2가 299-42,서울특별시 성동구 광나루로2길 27,127.0546239,37.54872147,11040680,성수2가3동,11040,성동구
MA010120220810380832,하얀세무컨설팅,,과학·기술,서울특별시 성동구 마장동 507-3,서울특별시 성동구 고산자로26길 12,127.0390526,37.57038762,11040540,마장동,11040,성동구
MA010120220813819470,벨로시컨설팅,,과학·기술,서울특별시 성동구 옥수동 100,서울특별시 성동구 한림말길 50,127.0160784,37.53876796,11040730,옥수동,11040,성동구
MA010120220813395852,스시도쿠왕십리,본점,음식,서울특별시 성동구 행당동 196-23,서울특별시 성동구 왕십리광장로 6,127.0360597,37.56094613,11040560,행당1동,11040,성동구
MA010120220813395979,누메로뜨레쓰,,음식,서울특별시 성동구 성수동1가 656-1661,서울특별시 성동구 성수일로 21,127.0486788,37.54253421,11040650,성수1가1동,11040,성동구
MA010120220807710496,반포식스,성수점,음식,서울특별시 성동구 성수동2가 280-6,서울특별시 성동구 아차산로17길 49,127.0652821,37.54676089,11040680,성수2가3동,11040,성동구
MA010120220811482191,리슨케이크,,음식,서울특별시 성동구 성수동2가 289-205,서울특별시 성동구 아차산로7길 42,127.0558347,37.54866685,11040680,성수2가3동,11040,성동구
MA010120220808130372,조프리케이크JOFREECAKE,,음식,서울특별시 성동구 성수동1가 198-2,서울특별시 성동구 성덕정길 42,127.0482802,37.53853393,11040650,성수1가1동,11040,성동구
MA010120220813040878,안녕피아노,,교육,서울특별시 성동구 성수동2가 299-220,서울특별시 성동구 광나루로2길 34,127.0548725,37.54820779,11040680,성수2가3동,11040,성동구
MA010120220813389571,엘디자인,,과학·기술,서울특별시 성동구 성수동2가 277-151,서울특별시 성동구 성수이로22길 51-1,127.0628238,37.54351863,11040680,성수2가3동,11040,성동구
MA010120220813938476,한성,,음식,서울특별시 성동구 성수동1가 34-9,서울특별시 성동구 뚝섬로4길 5,127.0497972,37.53975866,11040650,성수1가1동,11040,성동구
MA010120220813260046,빠르크에디션,,과학·기술,서울특별시 성동구 성수동2가 278-31,서울특별시 성동구 아차산로11길 28,127.0603929,37.54592557,11040680,성수2가3동,11040,성동구
MA010120220814099277,리파인교육컨설팅,,교육,서울특별시 성동구 성수동2가 273-19,서울특별시 성동구 연무장13길 9,127.0582177,37.54258395,11040680,성수2가3동,11040,성동구
MA010120220812894901,트미,,소매,서울특별시 성동구 성수동2가 339-159,서울특별시 성동구 성덕정길 85,127.0530772,37.53792821,11040670,성수2가1동,11040,성동구
MA010120220813958757,소현미용실,,수리·개인,서울특별시 성동구 금호동2가 470,서울특별시 성동구 무수막길 85,127.0203367,37.55343557,11040720,금호2·3가동,11040,성동구
MA010120220804306147,에이케이글로벌주,,과학·기술,서울특별시 성동구 옥수동 365-6,서울특별시 성동구 한림말5길 11,127.0165996,37.54233585,11040730,옥수동,11040,성동구
MA010120220812414986,스투스,,시설관리·임대,서울특별시 성동구 성수동2가 277-50,서울특별시 성동구 아차산로11길 11,127.0593396,37.54477282,11040680,성수2가3동,11040,성동구
MA010120220804317357,플래이스308,,음식,서울특별시 성동구 마장동 518-14,서울특별시 성동구 고산자로 308,127.0370361,37.56703656,11040540,마장동,11040,성동구
MA010120220805276002,탕끓이는집,,음식,서울특별시 성동구 옥수동 243,서울특별시 성동구 독서당로 190,127.012379,37.54242646,11040730,옥수동,11040,성동구
MA010120220806426887,영동식당,,음식,서울특별시 성동구 성수동2가 228-1,서울특별시 성동구 성덕정길 145,127.0595481,37.53653758,11040670,성수2가1동,11040,성동구
MA010120220812421599,리아건축사무소,,과학·기술,서울특별시 성동구 홍익동 106,서울특별시 성동구 마장로 201,127.0321913,37.56670461,11040710,왕십리도선동,11040,성동구
MA010120220805071761,리버오,,과학·기술,서울특별시 성동구 성수동2가 762-1,서울특별시 성동구 성수이로 8,127.0537886,37.53593667,11040670,성수2가1동,11040,성동구
MA010120220804264335,반헤어,,수리·개인,서울특별시 성동구 행당동 318-36,서울특별시 성동구 고산자로 207,127.0337384,37.5586763,11040560,행당1동,11040,성동구
MA010120220812898891,오부이용,,음식,서울특별시 성동구 금호동1가 1766,서울특별시 성동구 독서당로51길 29-1,127.0260621,37.55062333,11040590,금호1가동,11040,성동구
MA010120220805077428,아이콘웍스,,과학·기술,서울특별시 성동구 성수동2가 273-19,서울특별시 성동구 연무장13길 9,127.0582177,37.54258395,11040680,성수2가3동,11040,성동구
MA010120220804290776,보끄레머천다이징주,,소매,서울특별시 성동구 성수동2가 280-6,서울특별시 성동구 아차산로17길 49,127.0652821,37.54676089,11040680,성수2가3동,11040,성동구
MA010120220803790360,비경통상주,,소매,서울특별시 성동구 성수동2가 278-26,서울특별시 성동구 아차산로13길 35,127.0615476,37.54651062,11040680,성수2가3동,11040,성동구
MA010120220804396065,하나미용실,,수리·개인,서울특별시 성동구 성수동1가 13-34,서울특별시 성동구 상원10길 9,127.0489776,37.54952584,11040660,성수1가2동,11040,성동구
MA010120220800308402,라우드현,,소매,서울특별시 성동구 도선동 69,서울특별시 성동구 무학로6길 50,127.0350314,37.56459548,11040710,왕십리도선동,11040,성동구
MA010120220806280273,참참치킨,,음식,서울특별시 성동구 성수동2가 335-141,서울특별시 성동구 성덕정길 99,127.0546271,37.53759413,11040670,성수2가1동,11040,성동구
MA010120220800584180,네일맑음,,수리·개인,서울특별시 성동구 행당동 347,서울특별시 성동구 행당로 87,127.028543,37.55729014,11040570,행당2동,11040,성동구
MA010120220808067743,나라구한닭정통닭갈비,왕십리점,음식,서울특별시 성동구 행당동 286-13,서울특별시 성동구 무학봉28길 19,127.0339775,37.56171259,11040560,행당1동,11040,성동구
MA010120220803728870,남양전기,,소매,서울특별시 성동구 성수동1가 310,서울특별시 성동구 성덕정길 70,127.0512329,37.53788397,11040650,성수1가1동,11040,성동구
MA010120220803452719,도쿄인헤어,,수리·개인,서울특별시 성동구 행당동 1-88,서울특별시 성동구 마조로7길 4-5,127.0407228,37.56101669,11040550,사근동,11040,성동구
MA010120220802782952,이마트24R,성수역점,소매,서울특별시 성동구 성수동2가 289-10,서울특별시 성동구 성수이로 113,127.0571334,37.54514332,11040680,성수2가3동,11040,성동구
MA010120220806423089,알비이엔씨,,과학·기술,서울특별시 성동구 성수동1가 13-209,서울특별시 성동구 상원12길 34,127.0504827,37.54954322,11040660,성수1가2동,11040,성동구
MA010120220807000766,정관장행당역점,,소매,서울특별시 성동구 행당동 346,서울특별시 성동구 행당로 76,127.0275354,37.55624522,11040570,행당2동,11040,성동구
MA010120220808411378,브라이트건축사사무소,,과학·기술,서울특별시 성동구 성수동1가 685-217,서울특별시 성동구 서울숲길 53,127.043477,37.5481855,11040660,성수1가2동,11040,성동구
MA010120220800171458,무빗트레이드,,과학·기술,서울특별시 성동구 성수동1가 685-217,서울특별시 성동구 서울숲길 53,127.043477,37.5481855,11040660,성수1가2동,11040,성동구
MA010120220804254805,인조이골프스쿨,,예술·스포츠,서울특별시 성동구 성수동2가 339-1,서울특별시 성동구 뚝섬로 389,127.0540512,37.53924322,11040670,성수2가1동,11040,성동구
MA010120220800207556,베르데,,과학·기술,서울특별시 성동구 성수동1가 656-1572,서울특별시 성동구 상원1길 25,127.0479794,37.54585017,11040660,성수1가2동,11040,성동구
MA010120220803253793,스마일,,음식,서울특별시 성동구 행당동 298-107,서울특별시 성동구 무학봉16길 11,127.0322001,37.56068596,11040560,행당1동,11040,성동구
MA010120220800792399,원,,음식,서울특별시 성동구 행당동 3-16,서울특별시 성동구 마조로1가길 13,127.0402132,37.5605033,11040550,사근동,11040,성동구
MA010120220805177213,스시로지,,음식,서울특별시 성동구 행당동 19-103,서울특별시 성동구 마조로 15-14,127.0401897,37.55884547,11040550,사근동,11040,성동구
MA010120220803801311,엠비에스모터스주,,수리·개인,서울특별시 성동구 성수동2가 273-40,서울특별시 성동구 연무장17길 15,127.0612951,37.54210487,11040680,성수2가3동,11040,성동구
MA010120220803734747,남영기획,,과학·기술,서울특별시 성동구 성수동1가 13-2,서울특별시 성동구 상원길 82,127.0475415,37.55129238,11040660,성수1가2동,11040,성동구
MA010120220809396443,어나더어나더,,과학·기술,서울특별시 성동구 성수동2가 277-17,서울특별시 성동구 성수이로 118,127.0578802,37.54515197,11040680,성수2가3동,11040,성동구
MA010120220807171862,바치,,소매,서울특별시 성동구 성수동1가 685-303,서울특별시 성동구 서울숲7길 5,127.0424587,37.54847419,11040660,성수1가2동,11040,성동구
MA010120220812524734,프라우스,,과학·기술,서울특별시 성동구 성수동2가 280-6,서울특별시 성동구 아차산로17길 49,127.0652821,37.54676089,11040680,성수2가3동,11040,성동구
MA010120220800558458,원진,,소매,서울특별시 성동구 성수동2가 316-27,서울특별시 성동구 연무장길 43,127.0540539,37.54296435,11040680,성수2가3동,11040,성동구
MA010120220800118828,페스티발,,음식,서울특별시 성동구 성수동2가 315-15,서울특별시 성동구 연무장9길 10-1,127.056204,37.54312553,11040680,성수2가3동,11040,성동구
MA010120220800731956,테라안경,,소매,서울특별시 성동구 성수동2가 289-10,서울특별시 성동구 성수이로 113,127.0571334,37.54514332,11040680,성수2가3동,11040,성동구
MA010120220810309748,카지야,,소매,서울특별시 성동구 성수동2가 835,서울특별시 성동구 성수일로8길 47,127.0555956,37.54678387,11040680,성수2가3동,11040,성동구
MA010120220808309848,언스튜디오,,과학·기술,서울특별시 성동구 성수동1가 72-8,서울특별시 성동구 성수일로 10,127.0488251,37.54128176,11040650,성수1가1동,11040,성동구
MA010120220806852493,누빌마루건축사사무소,,과학·기술,서울특별시 성동구 성수동1가 671-6,서울특별시 성동구 광나루로 130,127.0447234,37.55097813,11040660,성수1가2동,11040,성동구
MA010120220806872637,치폴레옹,한양대점,음식,서울특별시 성동구 행당동 158-52,서울특별시 성동구 마조로3길 2-1,127.0404045,37.558485,11040550,사근동,11040,성동구
MA010120220806916302,홀리스틱스,,과학·기술,서울특별시 성동구 성수동1가 685-696,서울특별시 성동구 서울숲2길 32-14,127.0431247,37.54558175,11040650,성수1가1동,11040,성동구
MA010120220803797696,앤드위,,과학·기술,서울특별시 성동구 성수동2가 281-16,서울특별시 성동구 아차산로17길 57,127.0657807,37.54749043,11040680,성수2가3동,11040,성동구
MA010120220800235433,더튠즈,,과학·기술,서울특별시 성동구 성수동1가 13-207,서울특별시 성동구 성수일로 99,127.0511955,37.54947084,11040660,성수1가2동,11040,성동구
MA010120220803793096,비젼모터스주,,수리·개인,서울특별시 성동구 성수동2가 317-8,서울특별시 성동구 연무장11길 7,127.0570409,37.54265661,11040680,성수2가3동,11040,성동구
MA010120220803795276,비알베스킨라빈스왕십리민자역사점주,코리아,음식,서울특별시 성동구 행당동 168-151,서울특별시 성동구 왕십리광장로 17,127.0383915,37.56144094,11040560,행당1동,11040,성동구
MA010120220804474443,두번째마카롱,,음식,서울특별시 성동구 하왕십리동 955-20,서울특별시 성동구 무학봉15길 24,127.0305147,37.56324523,11040520,왕십리2동,11040,성동구
MA010120220803738928,소연미용,,수리·개인,서울특별시 성동구 금호동4가 1408-2,서울특별시 성동구 동호로2길 11,127.017325,37.54750748,11040620,금호4가동,11040,성동구
MA010120220803739040,대성이발관,,수리·개인,서울특별시 성동구 옥수동 323,서울특별시 성동구 독서당로 228,127.0159437,37.54421903,11040730,옥수동,11040,성동구
MA010120220813798730,얼라이브마케팅,,과학·기술,서울특별시 성동구 성수동2가 271-11,서울특별시 성동구 뚝섬로13길 38,127.0582281,37.54141265,11040670,성수2가1동,11040,성동구
MA010120220804398432,한양미싱상사,,수리·개인,서울특별시 성동구 송정동 92-2,서울특별시 성동구 동일로55길 5,127.0713567,37.55641608,11040690,송정동,11040,성동구
MA010120220813963939,에그마카슈성수,,음식,서울특별시 성동구 성수동1가 13-309,서울특별시 성동구 상원6나길 14,127.0495765,37.54821914,11040660,성수1가2동,11040,성동구
MA010120220804394295,형제철물설비,,소매,서울특별시 성동구 성수동1가 13-103,서울특별시 성동구 상원길 58,127.0482078,37.54912972,11040660,성수1가2동,11040,성동구
MA010120220803797160,파란세라믹,,과학·기술,서울특별시 성동구 성수동2가 281-2,서울특별시 성동구 광나루로8길 11,127.0639477,37.54776173,11040680,성수2가3동,11040,성동구
MA010120220803797488,브이카주,,시설관리·임대,서울특별시 성동구 금호동1가 633,서울특별시 성동구 금호로 102,127.0262775,37.55160537,11040590,금호1가동,11040,성동구
MA010120220803800750,노브레이크,,교육,서울특별시 성동구 성수동2가 277-61,서울특별시 성동구 아차산로 153,127.0610133,37.54342948,11040680,성수2가3동,11040,성동구
MA010120220804402688,왕약국,,소매,서울특별시 성동구 송정동 66-196,서울특별시 성동구 광나루로 323,127.065657,37.54842753,11040690,송정동,11040,성동구
MA010120220800818966,티앤디솔루션주,,부동산,서울특별시 성동구 옥수동 218-1,서울특별시 성동구 한림말길 18,127.0130576,37.54066944,11040730,옥수동,11040,성동구
MA010120220800821457,메이커스유니언,,과학·기술,서울특별시 성동구 성수동2가 273-19,서울특별시 성동구 연무장13길 9,127.0582177,37.54258395,11040680,성수2가3동,11040,성동구
MA010120220802871559,한서항공직업전문학교,,교육,서울특별시 성동구 홍익동 315-1,서울특별시 성동구 마장로 208,127.0327231,37.56624496,11040710,왕십리도선동,11040,성동구
MA010120220813753480,굿어스컴퍼니,,과학·기술,서울특별시 성동구 성수동1가 656-1572,서울특별시 성동구 상원1길 25,127.0479794,37.54585017,11040660,성수1가2동,11040,성동구
MA010120220813181953,이목건축,,과학·기술,서울특별시 성동구 성수동2가 280,서울특별시 성동구 아차산로17길 48,127.0658816,37.54639115,11040680,성수2가3동,11040,성동구
MA010120220800106885,리커버리커피바,,음식,서울특별시 성동구 송정동 1-49,서울특별시 성동구 광나루로11길 52-1,127.0686139,37.55205688,11040690,송정동,11040,성동구
MA010120220802943232,왕십리미용실어반그라운드헤어,,수리·개인,서울특별시 성동구 행당동 267-15,서울특별시 성동구 왕십리로 293,127.0358443,37.56028847,11040560,행당1동,11040,성동구
MA010120220803178760,고마오,,과학·기술,서울특별시 성동구 성수동2가 314-5,서울특별시 성동구 아차산로 92,127.0542362,37.54474825,11040680,성수2가3동,11040,성동구
MA010120220804063296,디엔엠엔지니어링주,,과학·기술,서울특별시 성동구 성수동2가 280-13,서울특별시 성동구 아차산로15길 52,127.0646716,37.54732886,11040680,성수2가3동,11040,성동구
MA010120220803779493,라온커뮤니케이션,,과학·기술,서울특별시 성동구 성수동2가 314-13,서울특별시 성동구 연무장5가길 7,127.05367,37.54409078,11040680,성수2가3동,11040,성동구
MA010120220803728283,명보당,,소매,서울특별시 성동구 도선동 253-11,서울특별시 성동구 왕십리로24길 1,127.0335252,37.56279392,11040710,왕십리도선동,11040,성동구
MA010120220803788437,대일슈퍼,,소매,서울특별시 성동구 마장동 568-1,서울특별시 성동구 고산자로 331,127.0371277,37.5691809,11040540,마장동,11040,성동구
MA010120220800324021,프랭크,,음식,서울특별시 성동구 성수동1가 22-25,서울특별시 성동구 상원1길 5,127.049144,37.5444982,11040650,성수1가1동,11040,성동구
MA010120220813655220,두나한의원,,보건의료,서울특별시 성동구 성수동2가 314-5,서울특별시 성동구 아차산로 92,127.0542362,37.54474825,11040680,성수2가3동,11040,성동구
MA010120220812972973,호경이네집,,음식,서울특별시 성동구 성수동2가 331-35,서울특별시 성동구 뚝섬로 420-4,127.0570714,37.53811555,11040670,성수2가1동,11040,성동구
MA010120220803728587,학성사,,수리·개인,서울특별시 성동구 금호동3가 1170-6,서울특별시 성동구 금호산길 30-1,127.019442,37.55092193,11040720,금호2·3가동,11040,성동구
MA010120220803800440,퍼스널,,과학·기술,서울특별시 성동구 성수동2가 233-3,서울특별시 성동구 성덕정길 151,127.0600687,37.53670851,11040670,성수2가1동,11040,성동구
MA010120220803307178,가든수퍼마켓,,소매,서울특별시 성동구 마장동 566-34,서울특별시 성동구 마장로27길 2-1,127.0348739,37.56659573,11040540,마장동,11040,성동구
MA010120220812542665,라임조명/인테리어,,소매,서울특별시 성동구 행당동 234-1,서울특별시 성동구 왕십리로 290,127.0364555,37.56019818,11040560,행당1동,11040,성동구
MA010120220803258372,하트:Q;T,,소매,서울특별시 성동구 마장동 566-36,서울특별시 성동구 마장로27가길 4,127.0346928,37.5666949,11040540,마장동,11040,성동구
MA010120220804871685,비케이트래드,,소매,서울특별시 성동구 마장동 777-1,서울특별시 성동구 마장로 330,127.0456955,37.56758314,11040540,마장동,11040,성동구
MA010120220810484930,컴포즈커피,성수역점,음식,서울특별시 성동구 성수동2가 314-6,서울특별시 성동구 아차산로 96,127.0546661,37.54463092,11040680,성수2가3동,11040,성동구
MA010120220803758133,아씨미용실,,수리·개인,서울특별시 성동구 행당동 138-41,서울특별시 성동구 고산자로8길 23-1,127.0364998,37.55829706,11040560,행당1동,11040,성동구
MA010120220803758847,나래디자인,,과학·기술,서울특별시 성동구 성수동2가 284-50,서울특별시 성동구 성수일로10길 8,127.0514659,37.54771377,11040680,성수2가3동,11040,성동구
MA010120220803764761,호남식당,,음식,서울특별시 성동구 성수동1가 13-332,서울특별시 성동구 상원6길 4,127.0486939,37.54836367,11040660,성수1가2동,11040,성동구
MA010120220801695818,카스저울솔루션,,소매,서울특별시 성동구 마장동 771-5,서울특별시 성동구 마장로39가길 40,127.0433747,37.56700737,11040540,마장동,11040,성동구
MA010120220812950641,파인다스,코리아,과학·기술,서울특별시 성동구 성수동1가 656-1160,서울특별시 성동구 왕십리로16길 21,127.0462965,37.55106763,11040660,성수1가2동,11040,성동구
MA010120220803762715,한양大양꼬치,,음식,서울특별시 성동구 행당동 4-30,서울특별시 성동구 마조로1가길 20,127.0404395,37.56029599,11040550,사근동,11040,성동구
MA010120220803774157,신세계법무사사무소,,과학·기술,서울특별시 성동구 성수동2가 19-2,서울특별시 성동구 동일로 123,127.0644534,37.54367092,11040680,성수2가3동,11040,성동구
MA010120220803774994,도담베베,,소매,서울특별시 성동구 행당동 346,서울특별시 성동구 행당로 76,127.0275354,37.55624522,11040570,행당2동,11040,성동구
MA010120220801892185,프렌드통신,,소매,서울특별시 성동구 행당동 168-151,서울특별시 성동구 왕십리광장로 17,127.0383915,37.56144094,11040560,행당1동,11040,성동구
MA010120220811964410,천우개발,,과학·기술,서울특별시 성동구 성수동2가 317-4,서울특별시 성동구 연무장11길 15,127.0572678,37.54338631,11040680,성수2가3동,11040,성동구
MA010120220804485121,토피아건축사사무소,,과학·기술,서울특별시 성동구 성수동1가 656-882,서울특별시 성동구 광나루로 144,127.0464325,37.55130183,11040660,성수1가2동,11040,성동구
MA010120220804406936,업소명없음,,부동산,서울특별시 성동구 성수동2가 275-6,서울특별시 성동구 동일로 83,127.0626288,37.54035623,11040680,성수2가3동,11040,성동구
MA010120220803395347,르셀,,음식,서울특별시 성동구 성수동1가 13-383,서울특별시 성동구 상원10길 25,127.0504153,37.55032712,11040660,성수1가2동,11040,성동구
MA010120220801882779,위즈커뮤니케이션,,과학·기술,서울특별시 성동구 홍익동 298,서울특별시 성동구 무학로8길 14,127.0322361,37.56548826,11040710,왕십리도선동,11040,성동구
MA010120220803773035,청춘고깃간,,음식,서울특별시 성동구 성수동2가 314-6,서울특별시 성동구 아차산로 96,127.0546661,37.54463092,11040680,성수2가3동,11040,성동구
MA010120220804184186,식스팀골프&휘트니스,,예술·스포츠,서울특별시 성동구 금호동1가 633,서울특별시 성동구 금호로 102,127.0269,37.55171335,11040590,금호1가동,11040,성동구
MA010120220804228130,에이플썸주,,과학·기술,서울특별시 성동구 성수동1가 656-1572,서울특별시 성동구 상원1길 25,127.0479794,37.54585017,11040660,성수1가2동,11040,성동구
MA010120220803737021,한진크리닝사업부,,수리·개인,서울특별시 성동구 성수동1가 13-54,서울특별시 성동구 상원12길 10,127.0487405,37.55036386,11040660,성수1가2동,11040,성동구
MA010120220803752524,명희뷰티,,수리·개인,서울특별시 성동구 행당동 1-133,서울특별시 성동구 마조로 37,127.0412435,37.56107057,11040550,사근동,11040,성동구
MA010120220803754003,부동산정보공인중개사사무소,,부동산,서울특별시 성동구 마장동 818,서울특별시 성동구 마장로35길 76,127.0419956,37.57026047,11040540,마장동,11040,성동구
MA010120220810983137,신아디엔씨,,과학·기술,서울특별시 성동구 성수동2가 273-52,서울특별시 성동구 아차산로 126,127.05806,37.54350305,11040680,성수2가3동,11040,성동구
MA010120220812016517,요래요래,,교육,서울특별시 성동구 성수동2가 289-257,서울특별시 성동구 성수일로8길 55,127.0566921,37.54523363,11040680,성수2가3동,11040,성동구
MA010120220812476953,호호국수,,음식,서울특별시 성동구 홍익동 274-1,서울특별시 성동구 왕십리로24길 31,127.0343866,37.56528943,11040710,왕십리도선동,11040,성동구
MA010120220814069265,리얼리티리플렉션,,예술·스포츠,서울특별시 성동구 성수동2가 277-50,서울특별시 성동구 아차산로11길 11,127.0593396,37.54477282,11040680,성수2가3동,11040,성동구
MA010120220804046921,제주올레,2호점,음식,서울특별시 성동구 성수동1가 13-106,서울특별시 성동구 상원10길 4-1,127.0485359,37.54908453,11040660,성수1가2동,11040,성동구
MA010120220804217161,제네시스그룹,,과학·기술,서울특별시 성동구 성수동2가 281-20,서울특별시 성동구 광나루로8길 31,127.0663236,37.54718378,11040680,성수2가3동,11040,성동구
MA010120220803761352,한수사,,수리·개인,서울특별시 성동구 성수동2가 531,서울특별시 성동구 성수이로 17,127.0538118,37.53680162,11040670,성수2가1동,11040,성동구
MA010120220800820867,투엠에스,코리아,시설관리·임대,서울특별시 성동구 성수동1가 656-766,서울특별시 성동구 아차산로 38,127.0483985,37.54658882,11040660,성수1가2동,11040,성동구
MA010120220803743330,다온헤어,,수리·개인,서울특별시 성동구 용답동 56-4,서울특별시 성동구 용답중앙13길 2-1,127.0522585,37.56459812,11040700,용답동,11040,성동구
MA010120220803743710,조＆김세무회계사무소,,과학·기술,서울특별시 성동구 성수동2가 280-41,서울특별시 성동구 광나루로 290,127.06199,37.54770872,11040680,성수2가3동,11040,성동구
MA010120220804809719,목화다방,,음식,서울특별시 성동구 금호동3가 1288,서울특별시 성동구 장터길 29-1,127.0192716,37.54848025,11040720,금호2·3가동,11040,성동구
MA010120220803771137,씨유성수더블유,타워점,소매,서울특별시 성동구 성수동2가 277-28,서울특별시 성동구 아차산로15길 19,127.0620667,37.54474439,11040680,성수2가3동,11040,성동구
MA010120220803776326,한국집식당,,음식,서울특별시 성동구 마장동 465-33,서울특별시 성동구 청계천로10가길 84,127.0366534,37.57149661,11040540,마장동,11040,성동구
MA010120220808396649,트리플점핑,,소매,서울특별시 성동구 마장동 770-3,서울특별시 성동구 마장로35나길 40,127.0432164,37.56718763,11040540,마장동,11040,성동구
MA010120220808662097,코위스키브라더스,,음식,서울특별시 성동구 마장동 478-6,서울특별시 성동구 고산자로 335,127.0372297,37.56953226,11040540,마장동,11040,성동구
MA010120220803455854,블랙박스as수리,,소매,서울특별시 성동구 마장동 568-58,서울특별시 성동구 고산자로 325,127.0369917,37.56879352,11040540,마장동,11040,성동구
MA010120220808102276,써드웨이브커피,,음식,서울특별시 성동구 금호동1가 1764-2,서울특별시 성동구 금호로 82,127.0259377,37.55065039,11040590,금호1가동,11040,성동구
MA010120220810503859,제이케이트,,음식,서울특별시 성동구 성수동1가 685-696,서울특별시 성동구 서울숲2길 32-14,127.0429097,37.54567192,11040650,성수1가1동,11040,성동구
MA010120220807769098,홍보석불가마사우나,,수리·개인,서울특별시 성동구 금호동4가 97-1,서울특별시 성동구 독서당로 336,127.026559,37.54770398,11040620,금호4가동,11040,성동구
MA010120220809818484,양평회관,,음식,서울특별시 성동구 행당동 1-30,서울특별시 성동구 마조로7길 16,127.0395683,37.56089095,11040550,사근동,11040,성동구
MA010120220810137443,플랜비즈,,과학·기술,서울특별시 성동구 성수동2가 302-8,서울특별시 성동구 연무장5길 9-16,127.0526631,37.54444262,11040680,성수2가3동,11040,성동구
MA010120220808156048,소예아뜰리에,,교육,서울특별시 성동구 행당동 117-36,서울특별시 성동구 고산자로6길 24-19,127.0356504,37.5571891,11040560,행당1동,11040,성동구
MA010120220803186482,리코스타코인노래연습장한양대,2호점,예술·스포츠,서울특별시 성동구 행당동 19-49,서울특별시 성동구 마조로 19-10,127.0404731,37.55978241,11040550,사근동,11040,성동구
MA010120220801005194,위누,,시설관리·임대,서울특별시 성동구 성수동1가 656-75,서울특별시 성동구 왕십리로 115,127.0441332,37.54792397,11040660,성수1가2동,11040,성동구
MA010120220810296244,바이민스튜디오,,과학·기술,서울특별시 성동구 금호동1가 121-3,서울특별시 성동구 금호로 158-2,127.0203145,37.55503935,11040590,금호1가동,11040,성동구
MA010120220800379582,리바스인테리어,,과학·기술,서울특별시 성동구 성수동2가 299-249,서울특별시 성동구 광나루로4나길 9,127.0534478,37.54983024,11040680,성수2가3동,11040,성동구
MA010120220803731711,청죽골식당,,음식,서울특별시 성동구 성수동1가 668-32,서울특별시 성동구 서울숲4길 28-3,127.0440194,37.54688786,11040660,성수1가2동,11040,성동구
MA010120220803732279,양지미싱,,소매,서울특별시 성동구 하왕십리동 970-47,서울특별시 성동구 무학봉길 83,127.0314875,37.5617313,11040520,왕십리2동,11040,성동구
MA010120220803799702,비앤비모터스,,수리·개인,서울특별시 성동구 성수동2가 269-196,서울특별시 성동구 성수이로16길 41,127.0612594,37.53997852,11040670,성수2가1동,11040,성동구
MA010120220806868993,오물오물,,음식,서울특별시 성동구 상왕십리동 811,서울특별시 성동구 마장로 137,127.0250607,37.56782358,11040710,왕십리도선동,11040,성동구
MA010120220805951795,강호영포토그라피,,과학·기술,서울특별시 성동구 성수동1가 656-292,서울특별시 성동구 왕십리로 125,127.0438847,37.54883407,11040660,성수1가2동,11040,성동구
MA010120220804413652,신도에이스주,,시설관리·임대,서울특별시 성동구 성수동2가 277-21,서울특별시 성동구 성수이로24길 3,127.05951,37.54558364,11040680,성수2가3동,11040,성동구
MA010120220803727362,한양철물,,소매,서울특별시 성동구 마장동 815-12,서울특별시 성동구 마조로 67-2,127.0414375,37.56392666,11040540,마장동,11040,성동구
