관리번호,시도명,시군구명,쓰레기통종류,설치주소,상세위치,관리기관,관리기관전화번호,위도,경도,지오코딩출처,매칭주소,지오코딩상태,ADM_CD,ADM_NM,SIGUNGU_CD,SIGUNGU_NM
187,서울특별시,용산구,일반쓰레기,서울특별시 용산구 용산동1가 8-65,전쟁기념관(용산보건분소방면) 버스정류장(03-184),용산구청 청소행정과,02-2199-7304,37.534788572454275,126.97741177981443,parcel,서울특별시 용산구 용산동1가 8-65,OK(parcel 폴백),11030530,남영동,11030,용산구
188,서울특별시,용산구,재활용쓰레기,서울특별시 용산구 용산동1가 8-65,전쟁기념관(용산보건분소방면) 버스정류장(03-184),용산구청 청소행정과,02-2199-7304,37.534788572454275,126.97741177981443,parcel,서울특별시 용산구 용산동1가 8-65,OK(parcel 폴백),11030530,남영동,11030,용산구
189,서울특별시,용산구,일반쓰레기,서울특별시 용산구 용산동2가 6-6,녹사평역 1번출구 앞 버스정류장(03-186),용산구청 청소행정과,02-2199-7304,37.54366981448224,126.98803349249948,road,서울특별시 용산구 신흥로14길 6-6 (용산동2가),OK,11030520,용산2가동,11030,용산구
190,서울특별시,용산구,일반쓰레기,서울특별시 용산구 용산동2가 6-6,녹사평역 1번출구 앞 버스정류장(03-186),용산구청 청소행정과,02-2199-7304,37.54366981448224,126.98803349249948,road,서울특별시 용산구 신흥로14길 6-6 (용산동2가),OK,11030520,용산2가동,11030,용산구
191,서울특별시,용산구,일반쓰레기,서울특별시 용산구 용산동4가 4,녹사평역 4번출구 앞 버스정류장(03-187),용산구청 청소행정과,02-2199-7304,37.54640786959101,126.98499035007859,road,서울특별시 용산구 소월로20길 4 (용산동2가),OK,11030520,용산2가동,11030,용산구
192,서울특별시,용산구,재활용쓰레기,서울특별시 용산구 용산동4가 4,녹사평역 4번출구 앞 버스정류장(03-187),용산구청 청소행정과,02-2199-7304,37.54640786959101,126.98499035007859,road,서울특별시 용산구 소월로20길 4 (용산동2가),OK,11030520,용산2가동,11030,용산구
193,서울특별시,용산구,일반쓰레기,서울특별시 용산구 한강로3가 40-999,용산역 버스정류장(03-255)(용산역 앞 광장),용산구청 청소행정과,02-2199-7304,37.529689689186895,126.96459951976959,parcel,서울특별시 용산구 한강로3가 40-999,OK(parcel 폴백),11030730,한강로동,11030,용산구
194,서울특별시,용산구,일반쓰레기,서울특별시 용산구 한강로3가 40-999,용산역 버스정류장(03-255)(용산역 앞 광장),용산구청 청소행정과,02-2199-7304,37.529689689186895,126.96459951976959,parcel,서울특별시 용산구 한강로3가 40-999,OK(parcel 폴백),11030730,한강로동,11030,용산구
195,서울특별시,용산구,일반쓰레기,서울특별시 용산구 한강로2가 423-5,용산역광장 앞(신용산지하차도방면) 버스정류장(03-258),용산구청 청소행정과,02-2199-7304,37.528341264782945,126.96560562058096,parcel,서울특별시 용산구 한강로2가 423-5,OK(parcel 폴백),11030730,한강로동,11030,용산구
196,서울특별시,용산구,일반쓰레기,서울특별시 용산구 한강로1가 14-29,삼각지역11번출구 버스정류장(03-328남영역방면)(용산역파출소옆),용산구청 청소행정과,02-2199-7304,37.53631075208084,126.97463963007307,parcel,서울특별시 용산구 한강로1가 14-29,OK(parcel 폴백),11030730,한강로동,11030,용산구
197,서울특별시,용산구,일반쓰레기,서울특별시 용산구 서빙고동 235-115,서빙고역 교차로 버스정류장(03-267 서빙고역건너편),용산구청 청소행정과,02-2199-7304,37.52051388891137,126.9906036108592,parcel,서울특별시 용산구 서빙고동 235-115,OK(parcel 폴백),11030690,서빙고동,11030,용산구
198,서울특별시,용산구,일반쓰레기,서울특별시 용산구 서빙고동 235-75,서빙고역 1번출구 버스정류장(03-157 서빙고역 앞),용산구청 청소행정과,02-2199-7304,37.52012971577042,126.98981880443957,parcel,서울특별시 용산구 서빙고동 235-75,OK(parcel 폴백),11030690,서빙고동,11030,용산구
199,서울특별시,용산구,일반쓰레기,서울특별시 용산구 서빙고동 235-1,서빙고초등학교 앞 버스정류장(03-268 GS편의점),용산구청 청소행정과,02-2199-7304,37.521446888716056,126.99187736903443,parcel,서울특별시 용산구 서빙고동 235-1,OK(parcel 폴백),11030690,서빙고동,11030,용산구
200,서울특별시,용산구,일반쓰레기,서울특별시 용산구 원효로4가 113-54,원효대교 북단 버스정류장(03-331 삼구빌딩 건너편),용산구청 청소행정과,02-2199-7304,37.53175404795636,126.9550690926923,parcel,서울특별시 용산구 원효로4가 113-54,OK(parcel 폴백),11030570,원효로2동,11030,용산구
201,서울특별시,용산구,일반쓰레기,서울특별시 용산구 남영동 24-1,숙대입구역 5번출구 마을버스정류장(03-565 하나은행숙대입구역지점 앞),용산구청 청소행정과,02-2199-7304,37.5443056235836,126.97258553501216,parcel,서울특별시 용산구 남영동 24-1,OK(parcel 폴백),11030530,남영동,11030,용산구
202,서울특별시,용산구,일반쓰레기,서울특별시 용산구 갈월동 14-58,갈월동 마을버스정류장(03-568 삼성디지털 서비스센터 옆),용산구청 청소행정과,02-2199-7304,37.54654460536557,126.97215821007441,parcel,서울특별시 용산구 갈월동 14-58,OK(parcel 폴백),11030530,남영동,11030,용산구
203,서울특별시,용산구,일반쓰레기,서울특별시 용산구 갈월동 69-109,갈월동 4호선 숙대입구 버스정류장(03-327 여행박사 앞),용산구청 청소행정과,02-2199-7304,37.54629804542415,126.9715485747152,parcel,서울특별시 용산구 갈월동 69-109,OK(parcel 폴백),11030530,남영동,11030,용산구
204,서울특별시,용산구,일반쓰레기,서울특별시 용산구 갈월동 90-5,남영역 횡단보도 앞,용산구청 청소행정과,02-2199-7304,37.54325707974639,126.97215721653129,parcel,서울특별시 용산구 갈월동 90-5,OK(parcel 폴백),11030530,남영동,11030,용산구
205,서울특별시,용산구,일반쓰레기,서울특별시 용산구 신창동 56-68,신창제일교회(리버힐삼성아파트 GS편의점 횡단보도) 앞,용산구청 청소행정과,02-2199-7304,37.53561886706495,126.95498372276117,parcel,서울특별시 용산구 신창동 56-68,OK(parcel 폴백),11030570,원효로2동,11030,용산구
206,서울특별시,용산구,일반쓰레기,서울특별시 용산구 원효로2가 96-1,용산전자상가입구 버스정류장(03-250),용산구청 청소행정과,02-2199-7304,37.53458031813748,126.96180973829773,parcel,서울특별시 용산구 원효로2가 96-1,OK(parcel 폴백),11030720,원효로1동,11030,용산구
207,서울특별시,용산구,일반쓰레기,서울특별시 용산구 원효로1가 23-3,용산 꿈나무 종합타운 보건분소 버스정류장(03-181),용산구청 청소행정과,02-2199-7304,37.53852988062521,126.96494721601626,parcel,서울특별시 용산구 원효로1가 23-3,OK(parcel 폴백),11030720,원효로1동,11030,용산구
208,서울특별시,용산구,일반쓰레기,서울특별시 용산구 한남동 533-2,한남나들목(A) 출입구 앞,용산구청 청소행정과,02-2199-7304,37.52896726806165,127.00693257705248,parcel,서울특별시 용산구 한남동 533-2,OK(parcel 폴백),11030740,한남동,11030,용산구
209,서울특별시,용산구,일반쓰레기,서울특별시 용산구 한남동 557-58,한남나들목(B) 출입구 앞,용산구청 청소행정과,02-2199-7304,37.528705240602996,127.00658711317367,parcel,서울특별시 용산구 한남동 557-58,OK(parcel 폴백),11030740,한남동,11030,용산구
210,서울특별시,용산구,일반쓰레기,서울특별시 용산구 남영동 131-1,한강대로 크라운해태 건너편 USO건너편인도,용산구청 청소행정과,02-2199-7304,37.54071822401146,126.97370702555507,parcel,서울특별시 용산구 남영동 131-1,OK(parcel 폴백),11030530,남영동,11030,용산구
211,서울특별시,용산구,일반쓰레기,서울특별시 용산구 남영동 131-1,한강대로 크라운해태 건너편 USO건너편인도,용산구청 청소행정과,02-2199-7304,37.54071822401146,126.97370702555507,parcel,서울특별시 용산구 남영동 131-1,OK(parcel 폴백),11030530,남영동,11030,용산구
212,서울특별시,용산구,일반쓰레기,서울특별시 용산구 갈월동 63-1,한강대로 숙대입구역 2번출구 앞,용산구청 청소행정과,02-2199-7304,37.54532420515234,126.97247715757027,parcel,서울특별시 용산구 갈월동 63-1,OK(parcel 폴백),11030530,남영동,11030,용산구
213,서울특별시,용산구,일반쓰레기,서울특별시 용산구 갈월동 63-1,한강대로 숙대입구역 2번출구 앞,용산구청 청소행정과,02-2199-7304,37.54532420515234,126.97247715757027,parcel,서울특별시 용산구 갈월동 63-1,OK(parcel 폴백),11030530,남영동,11030,용산구
214,서울특별시,용산구,일반쓰레기,서울특별시 용산구 갈월동 71-37,한강대로 갈월동 청파동 입구교차로(쌍굴다리)안 공원(갑을빌딩 맞은편),용산구청 청소행정과,02-2199-7304,37.54895589048375,126.97118746589327,parcel,서울특별시 용산구 갈월동 71-37,OK(parcel 폴백),11030530,남영동,11030,용산구
215,서울특별시,용산구,일반쓰레기,서울특별시 용산구 갈월동 71-37,한강대로 갈월동 청파동 입구교차로(쌍굴다리)안 공원(갑을빌딩 맞은편),용산구청 청소행정과,02-2199-7304,37.54895589048375,126.97118746589327,parcel,서울특별시 용산구 갈월동 71-37,OK(parcel 폴백),11030530,남영동,11030,용산구
216,서울특별시,용산구,일반쓰레기,서울특별시 용산구 갈월동 92-12,남영삼거리 동원부동산 앞 횡단보도(고려빌딩 건너편),용산구청 청소행정과,02-2199-7304,37.54224901303255,126.97237294248534,parcel,서울특별시 용산구 갈월동 92-12,OK(parcel 폴백),11030530,남영동,11030,용산구
217,서울특별시,용산구,일반쓰레기,서울특별시 용산구 갈월동 92-12,남영삼거리 동원부동산 앞 횡단보도(고려빌딩 건너편),용산구청 청소행정과,02-2199-7304,37.54224901303255,126.97237294248534,parcel,서울특별시 용산구 갈월동 92-12,OK(parcel 폴백),11030530,남영동,11030,용산구
218,서울특별시,용산구,일반쓰레기,서울특별시 용산구 한강로2가 181-2,신용산역 삼거리 횡단보도 앞(신용산역 5번출구 뒷편),용산구청 청소행정과,02-2199-7304,37.52983396703499,126.96831217146624,parcel,서울특별시 용산구 한강로2가 181-2,OK(parcel 폴백),11030730,한강로동,11030,용산구
219,서울특별시,용산구,일반쓰레기,서울특별시 용산구 한강로2가 181-2,신용산역 삼거리 횡단보도 앞(신용산역 5번출구 뒷편),용산구청 청소행정과,02-2199-7304,37.52983396703499,126.96831217146624,parcel,서울특별시 용산구 한강로2가 181-2,OK(parcel 폴백),11030730,한강로동,11030,용산구
220,서울특별시,용산구,일반쓰레기,서울특별시 용산구 한강로3가 30-134,용산역 앞 교차로 아우디한강대로전시장 앞 횡단보도,용산구청 청소행정과,02-2199-7304,37.53252568909466,126.96289343549101,road,서울특별시 용산구 새창로 170-4 (한강로3가),OK[주소정리1],11030730,한강로동,11030,용산구
221,서울특별시,용산구,일반쓰레기,서울특별시 용산구 한강로3가 30-134,용산역 앞 교차로 아우디한강대로전시장 앞 횡단보도,용산구청 청소행정과,02-2199-7304,37.53252568909466,126.96289343549101,road,서울특별시 용산구 새창로 170-4 (한강로3가),OK[주소정리1],11030730,한강로동,11030,용산구
222,서울특별시,용산구,일반쓰레기,서울특별시 용산구 한남동 727-35,서울시중부기술교육원 블루스퀘어(순천향대학병원 한남오거리방면)(03161),용산구청 청소행정과,02-2199-7304,37.541169741080694,127.00309050290882,parcel,서울특별시 용산구 한남동 727-35,OK(parcel 폴백),11030740,한남동,11030,용산구
223,서울특별시,용산구,일반쓰레기,서울특별시 용산구 한남동 727-35,서울시중부기술교육원 블루스퀘어(순천향대학병원 한남오거리방면)(03161),용산구청 청소행정과,02-2199-7304,37.541169741080694,127.00309050290882,parcel,서울특별시 용산구 한남동 727-35,OK(parcel 폴백),11030740,한남동,11030,용산구
224,서울특별시,용산구,일반쓰레기,서울특별시 용산구 서빙고동 10-2,한강중학교(금호베스트빌 앞 방면)버스정류장(03-269),용산구청 청소행정과,02-2199-7304,37.52433748642575,126.99112204353096,parcel,서울특별시 용산구 서빙고동 10-2,OK(parcel 폴백),11030690,서빙고동,11030,용산구
225,서울특별시,용산구,일반쓰레기,서울특별시 용산구 동빙고동 170-1,동빙고동(한남역 용산노인종합복지관방면)버스정류장(03-274),용산구청 청소행정과,02-2199-7304,37.520554169345495,126.99623592560042,parcel,서울특별시 용산구 동빙고동 170-1,OK(parcel 폴백),11030690,서빙고동,11030,용산구
226,서울특별시,용산구,일반쓰레기,서울특별시 용산구 이태원동 666,이태원동남산대림아파트 용산동아파트(114공인중개사사무소 앞) 버스정류장(03-149),용산구청 청소행정과,02-2199-7304,,,,,FAIL,,,,
227,서울특별시,용산구,일반쓰레기,서울특별시 용산구 원효로3가 51-54,용산전자상가 전자랜드(원효대교북단방면)버스정류장(03-137),용산구청 청소행정과,02-2199-7304,37.53303284829208,126.95808837658238,parcel,서울특별시 용산구 원효로3가 51-54,OK(parcel 폴백),11030570,원효로2동,11030,용산구
228,서울특별시,용산구,일반쓰레기,서울특별시 용산구 원효로4가 141,원효2동산호아파트(청암동강변삼성아파트방면)버스정류장(03-300),용산구청 청소행정과,02-2199-7304,37.533397172160235,126.95060408234505,parcel,서울특별시 용산구 원효로4가 141,OK(parcel 폴백),11030570,원효로2동,11030,용산구
229,서울특별시,용산구,일반쓰레기,서울특별시 용산구 용문동 5-222,백범로 효창공원역4번출구 앞 횡단보도,용산구청 청소행정과,02-2199-7304,37.53882324084565,126.96256671566795,parcel,서울특별시 용산구 용문동 5-222,OK(parcel 폴백),11030590,용문동,11030,용산구
230,서울특별시,용산구,일반쓰레기,서울특별시 용산구 원효로1가 112-10,BMW 한독모터스용산전시장 횡단보도 앞,용산구청 청소행정과,02-2199-7304,37.541050909082905,126.97062346912335,parcel,서울특별시 용산구 원효로1가 112-10,OK(parcel 폴백),11030720,원효로1동,11030,용산구
231,서울특별시,용산구,일반쓰레기,서울특별시 용산구 남영동 18-3,"숙대입구역 3, 4번 출구 앞(군선도가게 앞)",용산구청 청소행정과,02-2199-7304,37.544931407154664,126.97229294788897,parcel,서울특별시 용산구 남영동 18-3,OK(parcel 폴백),11030530,남영동,11030,용산구
232,서울특별시,용산구,일반쓰레기,서울특별시 용산구 서빙고동 271-106,서빙고신동아아파트/신동아아파트버스정류장(03226),용산구청 청소행정과,02-2199-7304,37.517230685556186,126.98542115802657,parcel,서울특별시 용산구 서빙고동 271-106,OK(parcel 폴백),11030690,서빙고동,11030,용산구
233,서울특별시,용산구,일반쓰레기,서울특별시 용산구 한강로2가 102-1,KT용산지사(삼각지방면)중앙버스정류장(도심 03-005),용산구청 청소행정과,02-2199-7304,37.53160007907416,126.97028404058923,parcel,서울특별시 용산구 한강로2가 102-1,OK(parcel 폴백),11030730,한강로동,11030,용산구
234,서울특별시,용산구,일반쓰레기,서울특별시 용산구 한강로2가 102-1,KT용산지사(삼각지방면)중앙버스정류장(도심 03-005),용산구청 청소행정과,02-2199-7304,37.53160007907416,126.97028404058923,parcel,서울특별시 용산구 한강로2가 102-1,OK(parcel 폴백),11030730,한강로동,11030,용산구
235,서울특별시,용산구,일반쓰레기,서울특별시 용산구 한강로2가 102-1,KT용산지사(신용산역방면)중앙버스정류장(외곽 03-006),용산구청 청소행정과,02-2199-7304,37.53160007907416,126.97028404058923,parcel,서울특별시 용산구 한강로2가 102-1,OK(parcel 폴백),11030730,한강로동,11030,용산구
236,서울특별시,용산구,일반쓰레기,서울특별시 용산구 한강로2가 102-1,KT용산지사(신용산역방면)중앙버스정류장(외곽 03-006),용산구청 청소행정과,02-2199-7304,37.53160007907416,126.97028404058923,parcel,서울특별시 용산구 한강로2가 102-1,OK(parcel 폴백),11030730,한강로동,11030,용산구
237,서울특별시,용산구,일반쓰레기,서울특별시 용산구 한강로2가 420-3,용산푸르지오써밋오피스텔 앞 인도,용산구청 청소행정과,02-2199-7304,37.52710772234683,126.96560242574972,parcel,서울특별시 용산구 한강로2가 420-3,OK(parcel 폴백),11030730,한강로동,11030,용산구
238,서울특별시,용산구,일반쓰레기,서울특별시 용산구 한강로2가 420,용산푸르지오써밋오피스텔 앞 인도,용산구청 청소행정과,02-2199-7304,37.52727379317973,126.96530499101257,parcel,서울특별시 용산구 한강로2가 420,OK(parcel 폴백),11030730,한강로동,11030,용산구
239,서울특별시,용산구,일반쓰레기,서울특별시 용산구 한강로3가 16-26,용산전자상가 전자랜드(용산전자상가12동방면)버스정류장(03136),용산구청 청소행정과,02-2199-7304,37.53252807393605,126.95835338256137,parcel,서울특별시 용산구 한강로3가 16-26,OK(parcel 폴백),11030730,한강로동,11030,용산구
240,서울특별시,용산구,일반쓰레기,서울특별시 용산구 한강로3가 3-44,신용산지하차도(용산전자상가입구방면)버스정류장(03251),용산구청 청소행정과,02-2199-7304,37.53295842929827,126.96360146394017,parcel,서울특별시 용산구 한강로3가 3-44,OK(parcel 폴백),11030730,한강로동,11030,용산구
241,서울특별시,용산구,일반쓰레기,서울특별시 용산구 원효로1가 133-3,용산꿈나무종합타운(용산경찰서방면),용산구청 청소행정과,02-2199-7304,37.538343988369874,126.96746365755914,parcel,서울특별시 용산구 원효로1가 133-3,OK(parcel 폴백),11030720,원효로1동,11030,용산구
242,서울특별시,용산구,일반쓰레기,서울특별시 용산구 문배동 8-3,문배동이안아파트 앞(문배어린이공원방면)버스정류장(03332),용산구청 청소행정과,02-2199-7304,37.538190693255736,126.97073906697156,parcel,서울특별시 용산구 문배동 8-3,OK(parcel 폴백),11030720,원효로1동,11030,용산구
243,서울특별시,용산구,일반쓰레기,서울특별시 용산구 효창동 126-22,금양초등학교 앞 횡단보도,용산구청 청소행정과,02-2199-7304,37.54001151064215,126.96158240700072,parcel,서울특별시 용산구 효창동 126-22,OK(parcel 폴백),11030580,효창동,11030,용산구
244,서울특별시,용산구,일반쓰레기,서울특별시 용산구 효창동 5-36,국민은행효창동지점(숙명여대정문방면)버스정류장(03240),용산구청 청소행정과,02-2199-7304,37.54165103555066,126.9623165317654,parcel,서울특별시 용산구 효창동 5-36,OK(parcel 폴백),11030580,효창동,11030,용산구
245,서울특별시,용산구,일반쓰레기,서울특별시 용산구 청파동2가 134-5,숙명여대후문 이봉창활동터(효창공원후문방면)버스정류장(03235),용산구청 청소행정과,02-2199-7304,37.54633355492051,126.96331845736626,parcel,서울특별시 용산구 청파동2가 134-5,OK(parcel 폴백),11030710,청파동,11030,용산구
246,서울특별시,용산구,일반쓰레기,서울특별시 용산구 서계동 217-12,서부역건너편 미니스톱서울역점 횡단보도 앞,용산구청 청소행정과,02-2199-7304,37.55484945390584,126.9688670632656,parcel,서울특별시 용산구 서계동 217-12,OK(parcel 폴백),11030710,청파동,11030,용산구
247,서울특별시,용산구,일반쓰레기,서울특별시 용산구 용산동5가 19-1,용산세무서(용산공고방면) 버스정류장((03262),용산구청 청소행정과,02-2199-7304,37.52347017333748,126.97095965888509,parcel,서울특별시 용산구 용산동5가 19-1,OK(parcel 폴백),11030730,한강로동,11030,용산구
248,서울특별시,용산구,일반쓰레기,서울특별시 용산구 한강로3가 65-503,기능장애인협회용산지부 앞 횡단보도,용산구청 청소행정과,02-2199-7304,37.52301632186441,126.9715662294183,parcel,서울특별시 용산구 한강로3가 65-503,OK(parcel 폴백),11030730,한강로동,11030,용산구
249,서울특별시,용산구,일반쓰레기,서울특별시 용산구 서빙고동 199-5,GS25용산서빙고점(서빙고초등학교) 앞 횡단보도,용산구청 청소행정과,02-2199-7304,37.52059825199561,126.99100292963116,parcel,서울특별시 용산구 서빙고동 199-5,OK(parcel 폴백),11030690,서빙고동,11030,용산구
250,서울특별시,용산구,일반쓰레기,서울특별시 용산구 용산동4가 10-4,녹사평역3번출구 200M전방(용산구청방향) 횡단보도,용산구청 청소행정과,02-2199-7304,37.54378110078737,126.98609101812846,road,서울특별시 용산구 신흥로11나길 10-4 (용산동2가),OK,11030520,용산2가동,11030,용산구
251,서울특별시,용산구,일반쓰레기,서울특별시 용산구 용산동4가 19-2,미군부대정문 앞 횡단보도(한강중학교방면),용산구청 청소행정과,02-2199-7304,37.52859089055447,126.99138472167206,parcel,서울특별시 용산구 용산동4가 19-2,OK(parcel 폴백),11030520,용산2가동,11030,용산구
252,서울특별시,용산구,일반쓰레기,서울특별시 용산구 서빙고동 4-137,금호베스트빌 앞(서빙고초등학교방면)버스정류장(03270),용산구청 청소행정과,02-2199-7304,37.52244134259342,126.99031198656971,parcel,서울특별시 용산구 서빙고동 4-137,OK(parcel 폴백),11030690,서빙고동,11030,용산구
253,서울특별시,용산구,일반쓰레기,서울특별시 용산구 한강로3가 40-17,KY빌딩 앞 횡단보도,용산구청 청소행정과,02-2199-7304,37.524276706477295,126.96282499898254,parcel,서울특별시 용산구 한강로3가 40-17,OK(parcel 폴백),11030730,한강로동,11030,용산구
254,서울특별시,용산구,일반쓰레기,서울특별시 용산구 한남동 736-11,이태원랜드 앞 횡단보도,용산구청 청소행정과,02-2199-7304,37.53453377664924,126.99705575901788,parcel,서울특별시 용산구 한남동 736-11,OK(parcel 폴백),11030740,한남동,11030,용산구
255,서울특별시,용산구,일반쓰레기,서울특별시 용산구 한남동 736-8,한남동 대성표구사 앞,용산구청 청소행정과,02-2199-7304,37.534691140913424,126.99814360322478,parcel,서울특별시 용산구 한남동 736-8,OK(parcel 폴백),11030740,한남동,11030,용산구
256,서울특별시,용산구,일반쓰레기,서울특별시 용산구 한남동 739-16,한남동주민센터 버스정류장(03194),용산구청 청소행정과,02-2199-7304,37.5371222520414,127.0003390651045,parcel,서울특별시 용산구 한남동 739-16,OK(parcel 폴백),11030740,한남동,11030,용산구
257,서울특별시,용산구,일반쓰레기,서울특별시 용산구 한남동 737-4,제일기획건너편(이태원 천상),용산구청 청소행정과,02-2199-7304,37.535646319381094,126.9987986091844,parcel,서울특별시 용산구 한남동 737-4,OK(parcel 폴백),11030740,한남동,11030,용산구
258,서울특별시,용산구,일반쓰레기,서울특별시 용산구 후암동 175-9,남영동주민센터(남영우체국방면)버스정류장(03206),용산구청 청소행정과,02-2199-7304,37.545906845140294,126.97696408807059,parcel,서울특별시 용산구 후암동 175-9,OK(parcel 폴백),11030510,후암동,11030,용산구
259,서울특별시,용산구,일반쓰레기,서울특별시 용산구 이촌동 212-22,성촌공원 포르쉐센터용산(이촌2동쥔센터방면)버스정류장(03-289),용산구청 청소행정과,02-2199-7304,37.5295534697881,126.95423275658595,parcel,서울특별시 용산구 이촌동 212-22,OK(parcel 폴백),11030640,이촌2동,11030,용산구
260,서울특별시,용산구,일반쓰레기,서울특별시 용산구 이촌동 300-301,강촌아파트 신용산초등학교(이촌동점보아파트방면)버스정류장(03-220),용산구청 청소행정과,02-2199-7304,37.51853788785033,126.97607648741408,parcel,서울특별시 용산구 이촌동 300-301,OK(parcel 폴백),11030630,이촌1동,11030,용산구
261,서울특별시,용산구,일반쓰레기,서울특별시 용산구 동자동 44-6,한국철도공사(코레일서울본부) 앞 모범택시정류장,용산구청 청소행정과,02-2199-7304,37.55432367237586,126.96933135953927,parcel,서울특별시 용산구 동자동 44-6,OK(parcel 폴백),11020540,회현동,11020,중구
262,서울특별시,용산구,일반쓰레기,서울특별시 용산구 동자동 43-19,서울통역학원 앞 횡단보도,용산구청 청소행정과,02-2199-7304,37.55118900567568,126.97187915702773,parcel,서울특별시 용산구 동자동 43-19,OK(parcel 폴백),11030530,남영동,11030,용산구
263,서울특별시,용산구,일반쓰레기,서울특별시 용산구 이태원동 124-5,이태원 지샥 패션잡화점 횡단보도 앞,용산구청 청소행정과,02-2199-7304,37.53480694249027,126.99566375466847,parcel,서울특별시 용산구 이태원동 124-5,OK(parcel 폴백),11030650,이태원1동,11030,용산구
264,서울특별시,용산구,일반쓰레기,서울특별시 용산구 서빙고동 235-11,서빙고초등학교 담벽 가로등주변(남영비비안 본사 건너편),용산구청 청소행정과,02-2199-7304,37.521957225652024,126.99139023818589,parcel,서울특별시 용산구 서빙고동 235-11,OK(parcel 폴백),11030690,서빙고동,11030,용산구
265,서울특별시,용산구,일반쓰레기,서울특별시 용산구 한강로2가 420-3,용산푸르지오써밋오피스텔 정문 앞 인도,용산구청 청소행정과,02-2199-7304,37.52710772234683,126.96560242574972,parcel,서울특별시 용산구 한강로2가 420-3,OK(parcel 폴백),11030730,한강로동,11030,용산구
266,서울특별시,용산구,일반쓰레기,서울특별시 용산구 효창동 3-292,숙명여대 도서관 앞 버스정류장(03-231),용산구청 청소행정과,02-2199-7304,37.546865658490006,126.9632398254243,parcel,서울특별시 용산구 효창동 3-292,OK(parcel 폴백),11030580,효창동,11030,용산구
267,서울특별시,용산구,재활용쓰레기,서울특별시 용산구 용산동2가 7-116,해방촌입구 버스정류장(03-151),용산구청 청소행정과,02-2199-7304,37.53642887055183,126.98675833118119,parcel,서울특별시 용산구 용산동2가 7-116,OK(parcel 폴백),11030520,용산2가동,11030,용산구
268,서울특별시,용산구,일반쓰레기,서울특별시 용산구 이태원동 128-9,이태원역 4번출구 버스정류장(03-191),용산구청 청소행정과,02-2199-7304,37.53423651990759,126.99323701188331,parcel,서울특별시 용산구 이태원동 128-9,OK(parcel 폴백),11030650,이태원1동,11030,용산구
269,서울특별시,용산구,일반쓰레기,서울특별시 용산구 보광동 217-23,보광동주민센터 버스정류장(03-278),용산구청 청소행정과,02-2199-7304,37.52637188713547,127.00050962660234,parcel,서울특별시 용산구 보광동 217-23,OK(parcel 폴백),11030700,보광동,11030,용산구
270,서울특별시,용산구,일반쓰레기,서울특별시 용산구 한남동 262-1,청산빌딩 앞 버스정류장(03-212),용산구청 청소행정과,02-2199-7304,37.53413074861646,127.00833719889602,parcel,서울특별시 용산구 한남동 262-1,OK(parcel 폴백),11030740,한남동,11030,용산구
271,서울특별시,용산구,일반쓰레기,서울특별시 용산구 한남동 522-1,독서당로 한남주차장 앞 버스정류장(03-286),용산구청 청소행정과,02-2199-7304,37.53033776756171,127.0077150652757,parcel,서울특별시 용산구 한남동 522-1,OK(parcel 폴백),11030740,한남동,11030,용산구
272,서울특별시,용산구,일반쓰레기,서울특별시 용산구 한남동 726-465,한남대로 오일뱅크 버스정류장(03-158),용산구청 청소행정과,02-2199-7304,37.54606567204743,127.00235316748815,parcel,서울특별시 용산구 한남동 726-465,OK(parcel 폴백),11030740,한남동,11030,용산구
273,서울특별시,용산구,일반쓰레기,서울특별시 용산구 이촌동 301-10,신용산초등학교 버스정류장(03-219),용산구청 청소행정과,02-2199-7304,37.52003066080471,126.97459785076015,parcel,서울특별시 용산구 이촌동 301-10,OK(parcel 폴백),11030630,이촌1동,11030,용산구
274,서울특별시,용산구,일반쓰레기,서울특별시 용산구 원효로2가 27-3,남정초등학교 앞 버스정류장(03-143),용산구청 청소행정과,02-2199-7304,37.53508031951115,126.96371054534231,road,서울특별시 용산구 원효로58길 27-3 (원효로2가),OK,11030720,원효로1동,11030,용산구
275,서울특별시,용산구,일반쓰레기,서울특별시 용산구 후암동 262-3,후암동 종점 버스정류장(03-204),용산구청 청소행정과,02-2199-7304,37.54681103677542,126.98095648476584,parcel,서울특별시 용산구 후암동 262-3,OK(parcel 폴백),11030510,후암동,11030,용산구
276,서울특별시,용산구,일반쓰레기,서울특별시 용산구 남영동 3-4,남영동우체국 앞 버스정류장(03-208),용산구청 청소행정과,02-2199-7304,37.54278505071564,126.97313077689583,road,서울특별시 용산구 한강대로80길 3-4 (남영동),OK,11030530,남영동,11030,용산구
277,서울특별시,용산구,일반쓰레기,서울특별시 용산구 서계동 267-14,만리동고개 버스정류장(03-227),용산구청 청소행정과,02-2199-7304,37.551231040085256,126.9629998197133,road,서울특별시 용산구 효창원로 267-14 (서계동),OK,11030710,청파동,11030,용산구
278,서울특별시,용산구,일반쓰레기,서울특별시 용산구 효창동 251-3,효창공원역 앞 1번출구,용산구청 청소행정과,02-2199-7304,37.53949977946968,126.96120838787061,parcel,서울특별시 용산구 효창동 251-3,OK(parcel 폴백),11030580,효창동,11030,용산구
